times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
72.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
77.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
78.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
80.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
82.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
84.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
86.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
91.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
94.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
95.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
98.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
99.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
101.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
102.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
108.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
116.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
120.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
126.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
129.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
130.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
131.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
132.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
137.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
147.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
155.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
157.0,0.8414955707970578,0.625228126677402,0.2721574074074073,0.4474458874458877,0.625228126677402,0.6893698793422007,0.33293317326930766,0.5825816746451665,0.8966922207149216,0.9722222222222221,0.44389047485022703,0.3888888888888888
