times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13
24.0,0.9111777904530968,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.5102951388888888,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.5915966386554622,0.625152625152625,0.8471208170357074,0.4474458874458877,0.7214880952380954
25.0,0.9111777904530968,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.5102951388888888,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.5915966386554622,0.625152625152625,0.8471208170357074,0.4474458874458877,0.7214880952380954
27.0,0.9111777904530968,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.5102951388888888,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.5915966386554622,0.625152625152625,0.8471208170357074,0.4474458874458877,0.7214880952380954
28.0,0.9111777904530968,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.5102951388888888,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.5915966386554622,0.625152625152625,0.8471208170357074,0.4474458874458877,0.7214880952380954
29.0,0.9111777904530968,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.5102951388888888,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.5915966386554622,0.625152625152625,0.8471208170357074,0.4474458874458877,0.7214880952380954
30.0,0.8991886089997663,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.408236111111111,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
31.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
32.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
33.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
36.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
37.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
38.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
39.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
40.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
41.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
42.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
43.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
44.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
45.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
47.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
48.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
50.0,0.8866998783192139,0.9476562947033271,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
52.0,0.866995436578787,0.9256177762218546,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
54.0,0.866995436578787,0.9256177762218546,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
55.0,0.866995436578787,0.9256177762218546,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
56.0,0.866995436578787,0.9256177762218546,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
57.0,0.866995436578787,0.9256177762218546,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
58.0,0.866995436578787,0.9256177762218546,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
59.0,0.866995436578787,0.9256177762218546,0.625228126677402,0.5825816746451665,0.7878512906768007,0.625228126677402,0.2721574074074073,0.7211203119131507,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.625152625152625,0.7941757659709758,0.4474458874458877,0.7214880952380954
60.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
63.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
65.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
66.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
70.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
72.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
77.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
78.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
80.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
82.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
84.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
86.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
91.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
94.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
95.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
98.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
99.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
101.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
102.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
108.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
116.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
120.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
126.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
129.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
130.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
131.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
132.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
137.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
147.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
155.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
157.0,0.8414955707970578,0.8966922207149216,0.625228126677402,0.5825816746451665,0.6893698793422007,0.625228126677402,0.2721574074074073,0.5408402339348631,0.9629872256796598,0.5825816746451665,0.44369747899159667,0.41676841676841664,0.7941757659709758,0.4474458874458877,0.618418367346939
