times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
72.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
77.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
78.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
80.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
82.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
84.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
86.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
91.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
94.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
95.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
98.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
99.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
101.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
102.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
108.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
116.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
120.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
126.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
129.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
130.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
131.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
132.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
137.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
147.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
155.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
157.0,0.8414955707970578,0.2721574074074073,0.8966922207149216,0.625228126677402,0.625228126677402,0.5825816746451665,0.9722222222222221,0.6893698793422007,0.4474458874458877,0.5825816746451665,0.7941757659709758,0.5480769230769229
