times,population,R0,R1,R2,R3,R4,R5,R6,R7
108.0,0.4476299089408575,0.7120393930053281,0.02905751554169682,1.0,0.23212122953554795,0.2864739949649692,0.8255820554757745,0.0,0.15620107110637715
109.0,0.44481462649468867,0.7120393930053281,0.02905751554169682,1.0,0.23212122953554795,0.2864739949649692,0.8130732364534143,0.0,0.15620107110637715
110.0,0.4382177994068437,0.7072924637186262,0.02905751554169682,1.0,0.23212122953554795,0.2864739949649692,0.7877963482735155,0.0,0.14673433952417247
111.0,0.4344400597567848,0.7072924637186262,0.02905751554169682,1.0,0.23212122953554795,0.2770814049661178,0.7750899555594266,0.0,0.14673433952417247
112.0,0.4325346208982024,0.7072924637186262,0.02905751554169682,1.0,0.22438385521769635,0.2770814049661178,0.766429732592282,0.0,0.13695205022256096
113.0,0.4296574504709414,0.7072924637186262,0.02905751554169682,1.0,0.22438385521769635,0.2770814049661178,0.7532154268579325,0.0,0.13695205022256096
114.0,0.42582122323459376,0.7072924637186262,0.02905751554169682,1.0,0.22438385521769635,0.2723041393632538,0.7355963525454662,0.0,0.13695205022256096
115.0,0.4219501212051885,0.7023807104983577,0.02905751554169682,1.0,0.20835643698786094,0.26752687376038975,0.7175449083112216,0.0,0.1318797520661698
116.0,0.4171112436684316,0.7023807104983577,0.02905751554169682,1.0,0.20835643698786094,0.2579723425546615,0.6949806030184161,0.0,0.12680745390977863
117.0,0.4141875667268307,0.7023807104983577,0.02905751554169682,1.0,0.20835643698786094,0.2579723425546615,0.6811730413690434,0.0,0.12173515575338752
118.0,0.41222923307800413,0.7023807104983577,0.02905751554169682,1.0,0.20002217950834658,0.2579723425546615,0.6718419038160429,0.0,0.12173515575338752
119.0,0.41124773490400884,0.7023807104983577,0.02905751554169682,1.0,0.20002217950834658,0.2579723425546615,0.6671437086844625,0.0,0.1164423228945446
120.0,0.40928004239250637,0.7023807104983577,0.02905751554169682,1.0,0.20002217950834658,0.2579723425546615,0.6576806773556046,0.0,0.1058566571768587
121.0,0.4053446573695016,0.7023807104983577,0.02905751554169682,1.0,0.19168792202883211,0.24823753717524027,0.6387546146978896,0.0,0.10056382431801576
122.0,0.40041345715819393,0.6922012799114249,0.02905751554169682,1.0,0.1833536645493177,0.24823753717524027,0.6196873127666094,0.0,0.09527099145917282
123.0,0.39941740378217855,0.6922012799114249,0.02905751554169682,1.0,0.1833536645493177,0.24823753717524027,0.6147691594906842,0.0,0.09527099145917282
124.0,0.395433190278117,0.6922012799114249,0.02905751554169682,1.0,0.1833536645493177,0.24823753717524027,0.5950965463869822,0.0,0.08997815860032991
125.0,0.39443462161579856,0.6922012799114249,0.02905751554169682,1.0,0.1833536645493177,0.24823753717524027,0.5901374085004243,0.0,0.08997815860032991
126.0,0.39042001986907277,0.6922012799114249,0.02905751554169682,1.0,0.1833536645493177,0.24823753717524027,0.5699617706029739,0.0,0.08468532574148696
127.0,0.3894137827044617,0.6922012799114249,0.02905751554169682,1.0,0.1833536645493177,0.24337013448552966,0.5648728262225903,0.0,0.08468532574148696
128.0,0.3863872507145305,0.6870355987180562,0.02905751554169682,1.0,0.17462253766601685,0.24337013448552966,0.5494672036892465,0.0,0.08468532574148696
129.0,0.38234131091647267,0.6870355987180562,0.02905751554169682,1.0,0.17462253766601685,0.24337013448552966,0.5287325922292748,0.0,0.07939249288264404
130.0,0.3802967049757426,0.6818307835762527,0.02905751554169682,1.0,0.17462253766601685,0.23840339704704955,0.5179421311633711,0.0,0.07939249288264404
131.0,0.3802967049757426,0.6818307835762527,0.02905751554169682,1.0,0.17462253766601685,0.23840339704704955,0.5179421311633711,0.0,0.07939249288264404
132.0,0.3802967049757426,0.6818307835762527,0.02905751554169682,1.0,0.17462253766601685,0.23840339704704955,0.5179421311633711,0.0,0.07939249288264404
133.0,0.3761630451390496,0.6818307835762527,0.02905751554169682,1.0,0.17462253766601685,0.22825857164079214,0.49542290806931155,0.0,0.07939249288264404
134.0,0.373045671836792,0.6765039805795634,0.02905751554169682,1.0,0.16543187778885807,0.22318615893766341,0.47814071360177773,0.0,0.07939249288264404
135.0,0.36782094253935793,0.6765039805795634,0.02905751554169682,1.0,0.16543187778885807,0.21304133353140603,0.4486258547374703,0.0,0.07939249288264404
136.0,0.361533405060053,0.6711349013686148,0.02905751554169682,1.0,0.15509238542705445,0.19275168271889112,0.41273578635847297,0.0,0.07372160053388377
137.0,0.3573295282570293,0.6711349013686148,0.02905751554169682,1.0,0.15509238542705445,0.18767927001576243,0.38845721069032724,0.0,0.07372160053388377
138.0,0.3552213894472534,0.6657225231317706,0.02905751554169682,1.0,0.15509238542705445,0.18767927001576243,0.37612523574777723,0.0,0.07372160053388377
139.0,0.3499195776644586,0.6602657811388873,0.021793136656272617,1.0,0.15509238542705445,0.18767927001576243,0.3570002237606022,0.0,0.06805070818512347
140.0,0.34458543776103673,0.6602657811388873,0.021793136656272617,1.0,0.1447528930652508,0.1826068573126337,0.3239446474864723,0.0,0.06805070818512347
141.0,0.34243848799305515,0.6602657811388873,0.021793136656272617,1.0,0.1447528930652508,0.177534444609505,0.3104469538412025,0.0,0.061864280168294074
142.0,0.34243848799305515,0.6602657811388873,0.021793136656272617,1.0,0.1447528930652508,0.177534444609505,0.3104469538412025,0.0,0.061864280168294074
143.0,0.3413616374018819,0.6602657811388873,0.021793136656272617,1.0,0.1447528930652508,0.177534444609505,0.30354813264473135,0.0,0.061864280168294074
144.0,0.3381208623632563,0.6602657811388873,0.021793136656272617,1.0,0.1447528930652508,0.177534444609505,0.28237035594858734,0.0,0.061864280168294074
145.0,0.33375801252631093,0.6602657811388873,0.021793136656272617,1.0,0.1447528930652508,0.1566480393613279,0.25184383098117247,0.0,0.061864280168294074
146.0,0.33046434792901164,0.6602657811388873,0.021793136656272617,1.0,0.1447528930652508,0.15142643804928366,0.22747184733783318,0.0,0.061864280168294074
147.0,0.3260285848695617,0.6487828979886459,0.021793136656272617,1.0,0.13441340070344718,0.14020966486044778,0.1924761785166281,0.0,0.061864280168294074
148.0,0.32490821172567996,0.6487828979886459,0.021793136656272617,1.0,0.13441340070344718,0.14020966486044778,0.1823458533315424,0.0,0.061864280168294074
149.0,0.3226440430028529,0.6487828979886459,0.021793136656272617,1.0,0.13441340070344718,0.1346012782660299,0.15803307288733676,0.0,0.061864280168294074
150.0,0.3215079724288991,0.6487828979886459,0.021793136656272617,1.0,0.13441340070344718,0.12874904877620255,0.1448636501467254,0.0,0.061864280168294074
151.0,0.3180755029723629,0.6487828979886459,0.021793136656272617,0.9888475836431228,0.12407390834164356,0.11704458979654775,0.1448636501467254,0.0,0.05567785215146467
152.0,0.31578719000133865,0.6487828979886459,0.021793136656272617,0.9814126394052043,0.11373441597983994,0.11704458979654775,0.1448636501467254,0.0,0.04949142413463524
153.0,0.3134905558922379,0.642775648933195,0.021793136656272617,0.9739494254173322,0.11373441597983994,0.11704458979654775,0.1448636501467254,0.0,0.04949142413463524
154.0,0.3123380170838104,0.642775648933195,0.021793136656272617,0.9702034660888037,0.11373441597983994,0.11704458979654775,0.1448636501467254,0.0,0.04949142413463524
155.0,0.30886759467176805,0.642775648933195,0.021793136656272617,0.9589220304366081,0.11373441597983994,0.11704458979654775,0.1448636501467254,0.0,0.04330499611780583
156.0,0.306545281929875,0.6366539760862123,0.021793136656272617,0.951371463267816,0.11373441597983994,0.11704458979654775,0.1448636501467254,0.0,0.04330499611780583
157.0,0.30420524160979967,0.6366539760862123,0.021793136656272617,0.9437604915616741,0.11373441597983994,0.11704458979654775,0.1448636501467254,0.0,0.04330499611780583
158.0,0.29718512064957353,0.6182889575452641,0.021793136656272617,0.928538548149389,0.10339492361803632,0.1108843482283084,0.11267172789189746,0.0,0.04330499611780583
159.0,0.29718512064957353,0.6182889575452641,0.021793136656272617,0.928538548149389,0.10339492361803632,0.1108843482283084,0.11267172789189746,0.0,0.04330499611780583
160.0,0.29718512064957353,0.6182889575452641,0.021793136656272617,0.928538548149389,0.10339492361803632,0.1108843482283084,0.11267172789189746,0.0,0.04330499611780583
161.0,0.29596213661397874,0.6182889575452641,0.021793136656272617,0.9245534041659155,0.10339492361803632,0.1108843482283084,0.11267172789189746,0.0,0.04330499611780583
162.0,0.2947391525783836,0.6182889575452641,0.021793136656272617,0.9245534041659155,0.10339492361803632,0.1108843482283084,0.09657576676448357,0.0,0.04330499611780583
163.0,0.2935161685427887,0.6182889575452641,0.021793136656272617,0.9205682601824415,0.10339492361803632,0.1108843482283084,0.09657576676448357,0.0,0.04330499611780583
164.0,0.29226716357026633,0.6182889575452641,0.021793136656272617,0.9164949492966782,0.10339492361803632,0.1108843482283084,0.09657576676448357,0.0,0.03464399689424467
165.0,0.2897476190567296,0.6182889575452641,0.021793136656272617,0.9124034539873184,0.10339492361803632,0.1108843482283084,0.08047980563706962,0.0,0.03464399689424467
166.0,0.2872059732755302,0.6182889575452641,0.021793136656272617,0.9041464091548544,0.10339492361803632,0.10349205834642114,0.08047980563706962,0.0,0.03464399689424467
167.0,0.2846530312908589,0.611711415443719,0.021793136656272617,0.895851487969948,0.10339492361803632,0.10349205834642114,0.08047980563706962,0.0,0.03464399689424467
168.0,0.2833532457598503,0.611711415443719,0.021793136656272617,0.8916257734040522,0.10339492361803632,0.10349205834642114,0.08047980563706962,0.0,0.03464399689424467
169.0,0.28071740161324726,0.6049893119773047,0.021793136656272617,0.8830524486597827,0.09190659877158781,0.10349205834642114,0.08047980563706962,0.0,0.03464399689424467
170.0,0.2793932629263924,0.6049893119773047,0.021793136656272617,0.8787448757394906,0.09190659877158781,0.09553113078131183,0.08047980563706962,0.0,0.03464399689424467
171.0,0.27540193059887247,0.598191679258459,0.021793136656272617,0.8700872907568357,0.08041827392513935,0.09553113078131183,0.06438384450965569,0.0,0.03464399689424467
172.0,0.272728125447427,0.5913940465396126,0.021793136656272617,0.8657368543030516,0.08041827392513935,0.09553113078131183,0.04828788338224178,0.0,0.03464399689424467
173.0,0.26869766053933686,0.5913940465396126,0.021793136656272617,0.852619629237854,0.08041827392513935,0.08757020321620251,0.04828788338224178,0.0,0.025982997670683503
174.0,0.2673474210391392,0.5913940465396126,0.021793136656272617,0.8482246826953908,0.08041827392513935,0.08757020321620251,0.04828788338224178,0.0,0.01732199844712233
175.0,0.26463323402351346,0.5844364695214992,0.021793136656272617,0.8438068458063523,0.08041827392513935,0.08757020321620251,0.032191922254827844,0.0,0.01732199844712233
176.0,0.26186220539499505,0.5844364695214992,0.021793136656272617,0.8347821736586902,0.08041827392513935,0.08757020321620251,0.032191922254827844,0.0,0.01732199844712233
177.0,0.26186220539499505,0.5844364695214992,0.021793136656272617,0.8347821736586902,0.08041827392513935,0.08757020321620251,0.032191922254827844,0.0,0.01732199844712233
178.0,0.2604467340144817,0.5844364695214992,0.021793136656272617,0.830170117450631,0.08041827392513935,0.08757020321620251,0.032191922254827844,0.0,0.01732199844712233
179.0,0.2561771154240803,0.5844364695214992,0.021793136656272617,0.8208944736802326,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
180.0,0.25473791814641683,0.5844364695214992,0.021793136656272617,0.8162036481163453,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
181.0,0.25473791814641683,0.5844364695214992,0.021793136656272617,0.8162036481163453,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
182.0,0.2532822728998658,0.5844364695214992,0.021793136656272617,0.8114582780691578,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
183.0,0.25181821351894157,0.5844364695214992,0.021793136656272617,0.8066849940805155,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
184.0,0.25034559238725185,0.5772212044656777,0.021793136656272617,0.8018832976871795,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
185.0,0.24884651698373536,0.5772212044656777,0.021793136656272617,0.7969937653842086,0.08041827392513935,0.08757020321620251,0.016095961127413922,0.0,0.0
