times,population,R0,R1,R2
782.0,0.3091892263671555,0.09265988372093027,0.13333333333333333,0.0909090909090909
785.0,0.302747784151173,0.09265988372093027,0.13333333333333333,0.0909090909090909
794.0,0.302747784151173,0.09265988372093027,0.13333333333333333,0.0909090909090909
800.0,0.2961663105826692,0.09265988372093027,0.13333333333333333,0.0909090909090909
805.0,0.2895848370141654,0.09265988372093027,0.13333333333333333,0.0909090909090909
822.0,0.2895848370141654,0.09265988372093027,0.13333333333333333,0.0909090909090909
825.0,0.2895848370141654,0.09265988372093027,0.13333333333333333,0.0909090909090909
854.0,0.2895848370141654,0.09265988372093027,0.13333333333333333,0.0909090909090909
911.0,0.2825217922089418,0.09265988372093027,0.0,0.0909090909090909
914.0,0.2825217922089418,0.09265988372093027,0.0,0.0909090909090909
915.0,0.27508700820344334,0.09265988372093027,0.0,0.0909090909090909
916.0,0.2676522241979449,0.09265988372093027,0.0,0.0909090909090909
918.0,0.2676522241979449,0.09265988372093027,0.0,0.0909090909090909
928.0,0.2676522241979449,0.09265988372093027,0.0,0.0909090909090909
929.0,0.25978009995682877,0.09265988372093027,0.0,0.0909090909090909
932.0,0.25978009995682877,0.09265988372093027,0.0,0.0909090909090909
933.0,0.25978009995682877,0.09265988372093027,0.0,0.0909090909090909
943.0,0.25978009995682877,0.09265988372093027,0.0,0.0909090909090909
998.0,0.25978009995682877,0.09265988372093027,0.0,0.0909090909090909
1058.0,0.25978009995682877,0.09265988372093027,0.0,0.0909090909090909
1060.0,0.25978009995682877,0.09265988372093027,0.0,0.0909090909090909
1064.0,0.2501586147732425,0.09265988372093027,0.0,0.0909090909090909
1086.0,0.2501586147732425,0.09265988372093027,0.0,0.0909090909090909
1089.0,0.2501586147732425,0.09265988372093027,0.0,0.0909090909090909
1092.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1095.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1219.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1234.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1250.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1307.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1312.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1317.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1377.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1446.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1455.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1460.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1472.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1489.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1495.0,0.23973533915769074,0.09265988372093027,0.0,0.0909090909090909
1565.0,0.20548743356373492,0.09265988372093027,0.0,0.0909090909090909
1574.0,0.16438994685098796,0.09265988372093027,0.0,0.0909090909090909
1609.0,0.16438994685098796,0.09265988372093027,0.0,0.0909090909090909
1644.0,0.16438994685098796,0.09265988372093027,0.0,0.0909090909090909
1766.0,0.16438994685098796,0.09265988372093027,0.0,0.0909090909090909
1823.0,0.16438994685098796,0.09265988372093027,0.0,0.0909090909090909
