times,population,R0,R1,R2,R3,R4
76.0,0.5788868867917096,0.0038252058656247723,1.0,0.07990816773966625,1.0,0.7046762056234283
77.0,0.5724458644073788,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.6744140372837718
78.0,0.5684088695949148,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.6525174776317011
79.0,0.5659832271926603,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.6392907720040316
80.0,0.562735116850091,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.6212825812433548
81.0,0.5578132353616063,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.5928268904993849
82.0,0.5545174407656737,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.5733899432698969
83.0,0.5528621648230894,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.5634179442565075
84.0,0.5470513012288526,0.0038252058656247723,1.0,0.07264378885424205,1.0,0.527887082906998
85.0,0.5412316065349283,0.0038252058656247723,1.0,0.06537940996881784,1.0,0.49713637904833785
86.0,0.5395637125240349,0.0038252058656247723,1.0,0.06537940996881784,1.0,0.4866703500157415
87.0,0.5353745532653076,0.0038252058656247723,1.0,0.06537940996881784,1.0,0.4596331083482004
88.0,0.5311656338213977,0.0038252058656247723,1.0,0.06537940996881784,1.0,0.43160669930257844
89.0,0.528640282155052,0.0038252058656247723,1.0,0.06537940996881784,1.0,0.4147908538752053
90.0,0.5261028088007079,0.0038252058656247723,1.0,0.06537940996881784,1.0,0.3972644797678024
91.0,0.5226810019141995,0.0038252058656247723,1.0,0.05085065219796943,1.0,0.38423941485738267
92.0,0.5192423111121324,0.0038252058656247723,1.0,0.05085065219796943,1.0,0.35679374236756956
93.0,0.5123420810641308,0.0038252058656247723,1.0,0.05085065219796943,1.0,0.2997067435887585
94.0,0.5071229766729852,0.0038252058656247723,1.0,0.05085065219796943,1.0,0.25110565003382473
95.0,0.5053742767534233,0.0038252058656247723,1.0,0.043586273312545235,1.0,0.24213759110404529
96.0,0.5010025269545183,0.0038252058656247723,1.0,0.043586273312545235,1.0,0.19729729645514804
97.0,0.49398322710226583,0.0038252058656247723,1.0,0.043586273312545235,1.0,0.11837837787308886
98.0,0.4886905496690275,0.0038252058656247723,1.0,0.043586273312545235,0.9762845849802373,0.11837837787308886
99.0,0.4824595226240674,0.0,1.0,0.043586273312545235,0.952079182046843,0.11837837787308886
100.0,0.4788857483824074,0.0,1.0,0.043586273312545235,0.9358043242340764,0.11837837787308886
101.0,0.47619033141215006,0.0,1.0,0.043586273312545235,0.9316818382242348,0.10522522477607894
102.0,0.47256221460139086,0.0,1.0,0.03632189442712102,0.9190345734519603,0.10522522477607894
103.0,0.4662008001740644,0.0,1.0,0.03632189442712102,0.8893882968889935,0.10522522477607894
104.0,0.46344221555764975,0.0,1.0,0.02905751554169682,0.8806688037822392,0.10522522477607894
105.0,0.46159214683286887,0.0,1.0,0.02905751554169682,0.871817861030659,0.10522522477607894
106.0,0.4578845793884284,0.0,1.0,0.02905751554169682,0.8540256597851357,0.10522522477607894
107.0,0.45043930167479573,0.0,1.0,0.02905751554169682,0.8315513003171054,0.07891891858205921
108.0,0.4476299089408575,0.0,1.0,0.02905751554169682,0.817844410751439,0.07891891858205921
109.0,0.44481462649468867,0.0,1.0,0.02905751554169682,0.8086551477092877,0.07891891858205921
110.0,0.4382177994068437,0.0,1.0,0.02905751554169682,0.7854179308210897,0.06576576548504937
111.0,0.4344400597567848,0.0,1.0,0.02905751554169682,0.7760677173589343,0.05261261238803949
112.0,0.4325346208982024,0.0,1.0,0.02905751554169682,0.7664866344285772,0.05261261238803949
113.0,0.4296574504709414,0.0,1.0,0.02905751554169682,0.7518403930063756,0.05261261238803949
114.0,0.42582122323459376,0.0,1.0,0.02905751554169682,0.7323120711101058,0.05261261238803949
115.0,0.4219501212051885,0.0,1.0,0.02905751554169682,0.7122487266961304,0.05261261238803949
116.0,0.4171112436684316,0.0,1.0,0.02905751554169682,0.687169546178661,0.05261261238803949
117.0,0.4141875667268307,0.0,1.0,0.02905751554169682,0.6717851533537655,0.05261261238803949
118.0,0.41222923307800413,0.0,1.0,0.02905751554169682,0.6613698796583584,0.05261261238803949
119.0,0.41124773490400884,0.0,1.0,0.02905751554169682,0.6561209123594828,0.05261261238803949
120.0,0.40928004239250637,0.0,1.0,0.02905751554169682,0.645538316998846,0.05261261238803949
121.0,0.4053446573695016,0.0,1.0,0.02905751554169682,0.6243731262775725,0.05261261238803949
122.0,0.40041345715819393,0.0,1.0,0.02905751554169682,0.6083635589371219,0.039459459291029626
123.0,0.39941740378217855,0.0,1.0,0.02905751554169682,0.6083635589371219,0.039459459291029626
124.0,0.395433190278117,0.0,1.0,0.02905751554169682,0.5862412477030444,0.039459459291029626
125.0,0.39443462161579856,0.0,1.0,0.02905751554169682,0.5806579977249202,0.039459459291029626
126.0,0.39042001986907277,0.0,1.0,0.02905751554169682,0.5578870958533552,0.039459459291029626
127.0,0.3894137827044617,0.0,1.0,0.02905751554169682,0.5578870958533552,0.039459459291029626
128.0,0.3863872507145305,0.0,1.0,0.02905751554169682,0.5462644480230769,0.039459459291029626
129.0,0.38234131091647267,0.0,1.0,0.02905751554169682,0.5227692029468153,0.039459459291029626
130.0,0.3802967049757426,0.0,1.0,0.02905751554169682,0.5104687511127727,0.039459459291029626
131.0,0.3802967049757426,0.0,1.0,0.02905751554169682,0.5104687511127727,0.039459459291029626
132.0,0.3802967049757426,0.0,1.0,0.02905751554169682,0.5104687511127727,0.039459459291029626
133.0,0.3761630451390496,0.0,1.0,0.02905751554169682,0.4910838618300091,0.039459459291029626
134.0,0.373045671836792,0.0,1.0,0.02905751554169682,0.4778113250237925,0.039459459291029626
135.0,0.36782094253935793,0.0,1.0,0.02905751554169682,0.44368194466494987,0.039459459291029626
136.0,0.361533405060053,0.0,1.0,0.02905751554169682,0.40208676235261087,0.039459459291029626
137.0,0.3573295282570293,0.0,1.0,0.02905751554169682,0.37387014745067326,0.039459459291029626
138.0,0.3552213894472534,0.0,1.0,0.02905751554169682,0.359490526394878,0.039459459291029626
139.0,0.3499195776644586,0.0,1.0,0.021793136656272617,0.337022368495198,0.026306306194019743
140.0,0.34458543776103673,0.0,1.0,0.021793136656272617,0.2978337209957564,0.026306306194019743
141.0,0.34243848799305515,0.0,1.0,0.021793136656272617,0.2817346009419317,0.026306306194019743
142.0,0.34243848799305515,0.0,1.0,0.021793136656272617,0.2817346009419317,0.026306306194019743
143.0,0.3413616374018819,0.0,1.0,0.021793136656272617,0.2734482891495219,0.026306306194019743
144.0,0.3381208623632563,0.0,1.0,0.021793136656272617,0.24781251204175422,0.026306306194019743
145.0,0.33375801252631093,0.0,1.0,0.021793136656272617,0.2096875101891767,0.026306306194019743
146.0,0.33046434792901164,0.0,1.0,0.021793136656272617,0.17823438366080022,0.026306306194019743
147.0,0.3260285848695617,0.0,1.0,0.021793136656272617,0.1425875069286402,0.026306306194019743
148.0,0.32490821172567996,0.0,1.0,0.021793136656272617,0.12674445060323566,0.026306306194019743
149.0,0.3226440430028529,0.0,1.0,0.021793136656272617,0.10139556048258855,0.026306306194019743
150.0,0.3215079724288991,0.0,1.0,0.021793136656272617,0.06759704032172568,0.026306306194019743
151.0,0.3180755029723629,0.0,0.9888475836431228,0.021793136656272617,0.06759704032172568,0.026306306194019743
152.0,0.31578719000133865,0.0,0.9814126394052043,0.021793136656272617,0.06759704032172568,0.026306306194019743
153.0,0.3134905558922379,0.0,0.9739494254173322,0.021793136656272617,0.06759704032172568,0.026306306194019743
154.0,0.3123380170838104,0.0,0.9702034660888037,0.021793136656272617,0.06759704032172568,0.026306306194019743
155.0,0.30886759467176805,0.0,0.9589220304366081,0.021793136656272617,0.06759704032172568,0.026306306194019743
156.0,0.306545281929875,0.0,0.951371463267816,0.021793136656272617,0.06759704032172568,0.026306306194019743
157.0,0.30420524160979967,0.0,0.9437604915616741,0.021793136656272617,0.06759704032172568,0.026306306194019743
158.0,0.29718512064957353,0.0,0.928538548149389,0.021793136656272617,0.06759704032172568,0.026306306194019743
159.0,0.29718512064957353,0.0,0.928538548149389,0.021793136656272617,0.06759704032172568,0.026306306194019743
160.0,0.29718512064957353,0.0,0.928538548149389,0.021793136656272617,0.06759704032172568,0.026306306194019743
161.0,0.29596213661397874,0.0,0.9245534041659155,0.021793136656272617,0.06759704032172568,0.026306306194019743
162.0,0.2947391525783836,0.0,0.9245534041659155,0.021793136656272617,0.06759704032172568,0.026306306194019743
163.0,0.2935161685427887,0.0,0.9205682601824415,0.021793136656272617,0.06759704032172568,0.026306306194019743
164.0,0.29226716357026633,0.0,0.9164949492966782,0.021793136656272617,0.06759704032172568,0.026306306194019743
165.0,0.2897476190567296,0.0,0.9124034539873184,0.021793136656272617,0.06759704032172568,0.026306306194019743
166.0,0.2872059732755302,0.0,0.9041464091548544,0.021793136656272617,0.06759704032172568,0.026306306194019743
167.0,0.2846530312908589,0.0,0.895851487969948,0.021793136656272617,0.06759704032172568,0.026306306194019743
168.0,0.2833532457598503,0.0,0.8916257734040522,0.021793136656272617,0.06759704032172568,0.026306306194019743
169.0,0.28071740161324726,0.0,0.8830524486597827,0.021793136656272617,0.06759704032172568,0.026306306194019743
170.0,0.2793932629263924,0.0,0.8787448757394906,0.021793136656272617,0.06759704032172568,0.026306306194019743
171.0,0.27540193059887247,0.0,0.8700872907568357,0.021793136656272617,0.06759704032172568,0.026306306194019743
172.0,0.272728125447427,0.0,0.8657368543030516,0.021793136656272617,0.06759704032172568,0.026306306194019743
173.0,0.26869766053933686,0.0,0.852619629237854,0.021793136656272617,0.06759704032172568,0.026306306194019743
174.0,0.2673474210391392,0.0,0.8482246826953908,0.021793136656272617,0.06759704032172568,0.026306306194019743
175.0,0.26463323402351346,0.0,0.8438068458063523,0.021793136656272617,0.06759704032172568,0.026306306194019743
176.0,0.26186220539499505,0.0,0.8347821736586902,0.021793136656272617,0.06759704032172568,0.026306306194019743
177.0,0.26186220539499505,0.0,0.8347821736586902,0.021793136656272617,0.06759704032172568,0.026306306194019743
178.0,0.2604467340144817,0.0,0.830170117450631,0.021793136656272617,0.06759704032172568,0.026306306194019743
179.0,0.2561771154240803,0.0,0.8208944736802326,0.021793136656272617,0.06759704032172568,0.026306306194019743
180.0,0.25473791814641683,0.0,0.8162036481163453,0.021793136656272617,0.06759704032172568,0.026306306194019743
181.0,0.25473791814641683,0.0,0.8162036481163453,0.021793136656272617,0.06759704032172568,0.026306306194019743
182.0,0.2532822728998658,0.0,0.8114582780691578,0.021793136656272617,0.06759704032172568,0.026306306194019743
183.0,0.25181821351894157,0.0,0.8066849940805155,0.021793136656272617,0.06759704032172568,0.026306306194019743
184.0,0.25034559238725185,0.0,0.8018832976871795,0.021793136656272617,0.06759704032172568,0.026306306194019743
185.0,0.24884651698373536,0.0,0.7969937653842086,0.021793136656272617,0.06759704032172568,0.026306306194019743
186.0,0.24884651698373536,0.0,0.7969937653842086,0.021793136656272617,0.06759704032172568,0.026306306194019743
187.0,0.2472814445498754,0.0,0.7918848309907203,0.021793136656272617,0.06759704032172568,0.026306306194019743
188.0,0.2472814445498754,0.0,0.7918848309907203,0.021793136656272617,0.06759704032172568,0.026306306194019743
189.0,0.24409071623310274,0.0,0.7814652937408421,0.021793136656272617,0.06759704032172568,0.026306306194019743
190.0,0.24409071623310274,0.0,0.7814652937408421,0.021793136656272617,0.06759704032172568,0.026306306194019743
191.0,0.23920890190844069,0.0,0.7708331128736198,0.021793136656272617,0.06759704032172568,0.026306306194019743
192.0,0.2375243321766911,0.0,0.7653271620673798,0.021793136656272617,0.06759704032172568,0.026306306194019743
193.0,0.23581552403153522,0.0,0.7597408324172531,0.021793136656272617,0.06759704032172568,0.026306306194019743
194.0,0.23581552403153522,0.0,0.7597408324172531,0.021793136656272617,0.06759704032172568,0.026306306194019743
195.0,0.23581552403153522,0.0,0.7597408324172531,0.021793136656272617,0.06759704032172568,0.026306306194019743
196.0,0.2321875928925885,0.0,0.7478698819107337,0.021793136656272617,0.06759704032172568,0.026306306194019743
198.0,0.2321875928925885,0.0,0.7478698819107337,0.021793136656272617,0.06759704032172568,0.026306306194019743
199.0,0.2321875928925885,0.0,0.7478698819107337,0.021793136656272617,0.06759704032172568,0.026306306194019743
200.0,0.2321875928925885,0.0,0.7478698819107337,0.021793136656272617,0.06759704032172568,0.026306306194019743
201.0,0.22828528040699878,0.0,0.735085781365251,0.021793136656272617,0.06759704032172568,0.026306306194019743
202.0,0.22630019101215532,0.0,0.7285805974593633,0.021793136656272617,0.06759704032172568,0.026306306194019743
203.0,0.22630019101215532,0.0,0.7285805974593633,0.021793136656272617,0.06759704032172568,0.026306306194019743
205.0,0.22630019101215532,0.0,0.7285805974593633,0.021793136656272617,0.06759704032172568,0.026306306194019743
206.0,0.22426145055258648,0.0,0.7218963717945989,0.021793136656272617,0.06759704032172568,0.026306306194019743
207.0,0.22426145055258648,0.0,0.7218963717945989,0.021793136656272617,0.06759704032172568,0.026306306194019743
208.0,0.2221457764907696,0.0,0.7149550605273434,0.021793136656272617,0.06759704032172568,0.026306306194019743
209.0,0.2221457764907696,0.0,0.7149550605273434,0.021793136656272617,0.06759704032172568,0.026306306194019743
210.0,0.2221457764907696,0.0,0.7149550605273434,0.021793136656272617,0.06759704032172568,0.026306306194019743
211.0,0.2221457764907696,0.0,0.7149550605273434,0.021793136656272617,0.06759704032172568,0.026306306194019743
212.0,0.2198789828531086,0.0,0.7075076119801835,0.021793136656272617,0.06759704032172568,0.026306306194019743
213.0,0.21761218921544767,0.0,0.7000601634330237,0.021793136656272617,0.06759704032172568,0.026306306194019743
214.0,0.21522084647681644,0.0,0.6921943189000688,0.021793136656272617,0.06759704032172568,0.026306306194019743
215.0,0.2128295037381851,0.0,0.6843284743671132,0.021793136656272617,0.06759704032172568,0.026306306194019743
216.0,0.21038318760326336,0.0,0.6762775511392645,0.021793136656272617,0.06759704032172568,0.026306306194019743
217.0,0.21038318760326336,0.0,0.6762775511392645,0.021793136656272617,0.06759704032172568,0.026306306194019743
220.0,0.20784845040322403,0.0,0.6679284455696435,0.021793136656272617,0.06759704032172568,0.026306306194019743
222.0,0.2025864643170665,0.0,0.6505796547756263,0.021793136656272617,0.06759704032172568,0.026306306194019743
223.0,0.19988531145950578,0.0,0.6416676047102069,0.021793136656272617,0.06759704032172568,0.026306306194019743
224.0,0.19988531145950578,0.0,0.6416676047102069,0.021793136656272617,0.06759704032172568,0.026306306194019743
225.0,0.19988531145950578,0.0,0.6416676047102069,0.021793136656272617,0.06759704032172568,0.026306306194019743
226.0,0.19988531145950578,0.0,0.6416676047102069,0.021793136656272617,0.06759704032172568,0.026306306194019743
227.0,0.19988531145950578,0.0,0.6416676047102069,0.021793136656272617,0.06759704032172568,0.026306306194019743
228.0,0.19363889547639632,0.0,0.6209686497195549,0.021793136656272617,0.06759704032172568,0.026306306194019743
229.0,0.19363889547639632,0.0,0.6209686497195549,0.021793136656272617,0.06759704032172568,0.026306306194019743
232.0,0.19363889547639632,0.0,0.6209686497195549,0.021793136656272617,0.06759704032172568,0.026306306194019743
233.0,0.1903002938302516,0.0,0.6098799238317055,0.021793136656272617,0.06759704032172568,0.026306306194019743
235.0,0.1869616921841069,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.026306306194019743
236.0,0.1869616921841069,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.026306306194019743
240.0,0.1869616921841069,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.026306306194019743
242.0,0.1869616921841069,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.026306306194019743
243.0,0.1869616921841069,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.026306306194019743
244.0,0.1869616921841069,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.026306306194019743
247.0,0.18306665693027127,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.0
249.0,0.18306665693027127,0.0,0.5987911979438563,0.021793136656272617,0.06759704032172568,0.0
250.0,0.17908694699700448,0.0,0.5854847268784372,0.021793136656272617,0.06759704032172568,0.0
252.0,0.17492213427614392,0.0,0.5715446143337126,0.021793136656272617,0.06759704032172568,0.0
254.0,0.17492213427614392,0.0,0.5715446143337126,0.021793136656272617,0.06759704032172568,0.0
255.0,0.17043695134598638,0.0,0.5565039665880885,0.021793136656272617,0.06759704032172568,0.0
256.0,0.16595176841582887,0.0,0.5414633188424646,0.021793136656272617,0.06759704032172568,0.0
257.0,0.16146658548567133,0.0,0.5264226710968405,0.021793136656272617,0.06759704032172568,0.0
258.0,0.15698140255551377,0.0,0.5113820233512166,0.021793136656272617,0.06759704032172568,0.0
259.0,0.15698140255551377,0.0,0.5113820233512166,0.021793136656272617,0.06759704032172568,0.0
260.0,0.1474673781582099,0.0,0.47942064689176567,0.021793136656272617,0.06759704032172568,0.0
261.0,0.1474673781582099,0.0,0.47942064689176567,0.021793136656272617,0.06759704032172568,0.0
264.0,0.1474673781582099,0.0,0.47942064689176567,0.021793136656272617,0.06759704032172568,0.0
265.0,0.13729721414729887,0.0,0.44517631497092536,0.021793136656272617,0.06759704032172568,0.0
270.0,0.13729721414729887,0.0,0.44517631497092536,0.021793136656272617,0.06759704032172568,0.0
272.0,0.1320165520647104,0.0,0.4273692623720885,0.021793136656272617,0.06759704032172568,0.0
278.0,0.12651586239534746,0.0,0.4273692623720885,0.0,0.06759704032172568,0.0
280.0,0.12651586239534746,0.0,0.4273692623720885,0.0,0.06759704032172568,0.0
282.0,0.12049129751937852,0.0,0.40701834511627466,0.0,0.06759704032172568,0.0
284.0,0.12049129751937852,0.0,0.40701834511627466,0.0,0.06759704032172568,0.0
285.0,0.12049129751937852,0.0,0.40701834511627466,0.0,0.06759704032172568,0.0
286.0,0.12049129751937852,0.0,0.40701834511627466,0.0,0.06759704032172568,0.0
287.0,0.11340357413588564,0.0,0.38307608952119965,0.0,0.06759704032172568,0.0
289.0,0.11340357413588564,0.0,0.38307608952119965,0.0,0.06759704032172568,0.0
294.0,0.11340357413588564,0.0,0.38307608952119965,0.0,0.06759704032172568,0.0
299.0,0.11340357413588564,0.0,0.38307608952119965,0.0,0.06759704032172568,0.0
301.0,0.11340357413588564,0.0,0.38307608952119965,0.0,0.06759704032172568,0.0
312.0,0.11340357413588564,0.0,0.38307608952119965,0.0,0.06759704032172568,0.0
314.0,0.10206321672229708,0.0,0.34476848056907966,0.0,0.06759704032172568,0.0
315.0,0.08748275719054034,0.0,0.29551584048778257,0.0,0.06759704032172568,0.0
321.0,0.07290229765878359,0.0,0.24626320040648547,0.0,0.06759704032172568,0.0
328.0,0.07290229765878359,0.0,0.24626320040648547,0.0,0.06759704032172568,0.0
341.0,0.07290229765878359,0.0,0.24626320040648547,0.0,0.06759704032172568,0.0
356.0,0.04860153177252238,0.0,0.16417546693765694,0.0,0.06759704032172568,0.0
376.0,0.04860153177252238,0.0,0.16417546693765694,0.0,0.06759704032172568,0.0
424.0,0.0,0.0,0.0,0.0,0.06759704032172568,0.0
