times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
910.0,0.8979591836734694,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.868421052631579,0.7499999999999998,0.8636363636363633,0.6190476190476191,0.8571428571428573,1.0,0.8433734939759037
958.0,0.8979591836734694,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.868421052631579,0.7499999999999998,0.8636363636363633,0.6190476190476191,0.8571428571428573,1.0,0.8433734939759037
994.0,0.8928279883381921,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.868421052631579,0.7499999999999998,0.8636363636363633,0.6190476190476191,0.8412698412698415,1.0,0.8311506897153833
1023.0,0.8876967930029154,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.868421052631579,0.7083333333333333,0.8181818181818179,0.6190476190476191,0.8412698412698415,1.0,0.8311506897153833
1104.0,0.8876967930029154,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.868421052631579,0.7083333333333333,0.8181818181818179,0.6190476190476191,0.8412698412698415,1.0,0.8311506897153833
1112.0,0.88253576513662,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.8421052631578948,0.7083333333333333,0.7727272727272726,0.5714285714285714,0.8253968253968257,1.0,0.8189278854548624
1136.0,0.8773747372703239,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.8421052631578948,0.7083333333333333,0.7727272727272726,0.5714285714285714,0.8253968253968257,1.0,0.806705081194342
1171.0,0.8722137094040276,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.8421052631578948,0.7083333333333333,0.7727272727272726,0.5714285714285714,0.8253968253968257,1.0,0.7944822769338218
1206.0,0.8670526815377314,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.8157894736842106,0.7083333333333333,0.7272727272727271,0.5714285714285714,0.8095238095238095,1.0,0.7822594726733014
1215.0,0.8670526815377314,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.8157894736842106,0.7083333333333333,0.7272727272727271,0.5714285714285714,0.8095238095238095,1.0,0.7822594726733014
1233.0,0.8618607493129546,1.0,1.0,0.948275862068966,1.0,0.7619047619047619,0.8157894736842106,0.7083333333333333,0.7272727272727271,0.5714285714285714,0.8095238095238095,1.0,0.7700366684127813
1259.0,0.8566688170881772,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7894736842105264,0.6666666666666665,0.6818181818181817,0.5714285714285714,0.7936507936507937,1.0,0.7578138641522612
1290.0,0.8566688170881772,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7894736842105264,0.6666666666666665,0.6818181818181817,0.5714285714285714,0.7936507936507937,1.0,0.7578138641522612
1554.0,0.8566688170881772,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7894736842105264,0.6666666666666665,0.6818181818181817,0.5714285714285714,0.7936507936507937,1.0,0.7578138641522612
1591.0,0.8566688170881772,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7894736842105264,0.6666666666666665,0.6818181818181817,0.5714285714285714,0.7936507936507937,1.0,0.7578138641522612
1598.0,0.8513807379703494,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7894736842105264,0.6666666666666665,0.6818181818181817,0.5714285714285714,0.7774538386783287,1.0,0.7578138641522612
1693.0,0.8460926588525208,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7894736842105264,0.6666666666666665,0.6818181818181817,0.5714285714285714,0.7774538386783287,1.0,0.7453906860514041
1703.0,0.8460926588525208,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7894736842105264,0.6666666666666665,0.6818181818181817,0.5714285714285714,0.7774538386783287,1.0,0.7453906860514041
1721.0,0.840771321375461,1.0,1.0,0.948275862068966,1.0,0.7142857142857143,0.7622504537205081,0.6666666666666665,0.6331168831168831,0.5714285714285714,0.7612568837058633,1.0,0.7327569456098545
1731.0,0.8354499838984007,1.0,1.0,0.931034482758621,1.0,0.7142857142857143,0.7622504537205081,0.6666666666666665,0.6331168831168831,0.5714285714285714,0.7612568837058633,1.0,0.7327569456098545
1740.0,0.8354499838984007,1.0,1.0,0.931034482758621,1.0,0.7142857142857143,0.7622504537205081,0.6666666666666665,0.6331168831168831,0.5714285714285714,0.7612568837058633,1.0,0.7327569456098545
1742.0,0.8300945352836675,1.0,1.0,0.931034482758621,1.0,0.7142857142857143,0.7350272232304901,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7450599287333983,1.0,0.7201232051683055
1743.0,0.8247390866689344,1.0,1.0,0.931034482758621,1.0,0.7142857142857143,0.7350272232304901,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.728862973760933,1.0,0.7201232051683055
1781.0,0.8247390866689344,1.0,1.0,0.931034482758621,1.0,0.7142857142857143,0.7350272232304901,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.728862973760933,1.0,0.7201232051683055
1815.0,0.8193486351220788,1.0,1.0,0.931034482758621,1.0,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.7072638622188714
1918.0,0.8193486351220788,1.0,1.0,0.931034482758621,1.0,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.7072638622188714
1920.0,0.8193486351220788,1.0,1.0,0.931034482758621,1.0,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.7072638622188714
2105.0,0.8193486351220788,1.0,1.0,0.931034482758621,1.0,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.7072638622188714
2196.0,0.8193486351220788,1.0,1.0,0.931034482758621,1.0,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.7072638622188714
2225.0,0.8193486351220788,1.0,1.0,0.931034482758621,1.0,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.7072638622188714
2349.0,0.8137748348831532,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.6939192610449305
2454.0,0.8082010346442274,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2549.0,0.8082010346442274,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2561.0,0.8082010346442274,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6666666666666665,0.5844155844155844,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2604.0,0.8025492791572052,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2647.0,0.8025492791572052,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2672.0,0.8025492791572052,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2722.0,0.8025492791572052,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2809.0,0.8025492791572052,1.0,1.0,0.931034482758621,0.95,0.6666666666666665,0.707803992740472,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.7126660187884678,1.0,0.6805746598709893
2863.0,0.7967337046705586,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.694849368318756,1.0,0.6805746598709893
2879.0,0.7967337046705586,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.694849368318756,1.0,0.6805746598709893
2892.0,0.7967337046705586,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.694849368318756,1.0,0.6805746598709893
2909.0,0.7967337046705586,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.694849368318756,1.0,0.6805746598709893
2965.0,0.7967337046705586,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.694849368318756,1.0,0.6805746598709893
2972.0,0.7967337046705586,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.6249999999999999,0.5312868949232586,0.5714285714285714,0.694849368318756,1.0,0.6805746598709893
3121.0,0.7906978432715391,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6660943479588408
3188.0,0.7906978432715391,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6660943479588408
3293.0,0.7906978432715391,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6660943479588408
3296.0,0.7906978432715391,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6660943479588408
3311.0,0.7906978432715391,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6660943479588408
3313.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3492.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3544.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3555.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3608.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3614.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3721.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3771.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3779.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3782.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3800.0,0.7844718760016846,1.0,1.0,0.931034482758621,0.95,0.6153846153846153,0.677029906099582,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6765638586261572,0.9666666666666667,0.6516140360466919
3822.0,0.7777091874154634,1.0,1.0,0.931034482758621,0.95,0.5641025641025641,0.6431784107946029,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6566649216077407,0.9666666666666667,0.6364602212549085
3855.0,0.7777091874154634,1.0,1.0,0.931034482758621,0.95,0.5641025641025641,0.6431784107946029,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6566649216077407,0.9666666666666667,0.6364602212549085
3900.0,0.7777091874154634,1.0,1.0,0.931034482758621,0.95,0.5641025641025641,0.6431784107946029,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6566649216077407,0.9666666666666667,0.6364602212549085
3914.0,0.7777091874154634,1.0,1.0,0.931034482758621,0.95,0.5641025641025641,0.6431784107946029,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6566649216077407,0.9666666666666667,0.6364602212549085
3964.0,0.7777091874154634,1.0,1.0,0.931034482758621,0.95,0.5641025641025641,0.6431784107946029,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6566649216077407,0.9666666666666667,0.6364602212549085
3976.0,0.7707027983396488,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.6431784107946029,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6566649216077407,0.9666666666666667,0.6364602212549085
4050.0,0.7636964092638333,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.6074462768615696,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6354821822010395,0.9666666666666667,0.6205487157235358
4052.0,0.7636964092638333,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.6074462768615696,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6354821822010395,0.9666666666666667,0.6205487157235358
4066.0,0.7566251462150937,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6205487157235358
4085.0,0.7566251462150937,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6205487157235358
4178.0,0.7566251462150937,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6205487157235358
4181.0,0.7566251462150937,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6205487157235358
4212.0,0.7493499044245642,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6037771288120888
4227.0,0.7493499044245642,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6037771288120888
4279.0,0.7493499044245642,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6037771288120888
4297.0,0.7493499044245642,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6037771288120888
4327.0,0.7493499044245642,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6037771288120888
4352.0,0.7493499044245642,0.9655172413793102,0.9615384615384612,0.931034482758621,0.95,0.5076923076923077,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6037771288120888
4353.0,0.7417034768283948,0.9297573435504468,0.9615384615384612,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5714285714285714,0.6142994427943381,0.9666666666666667,0.6037771288120888
4415.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4472.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4487.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4537.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4555.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4568.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4596.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4603.0,0.7340570492322257,0.9297573435504468,0.9197324414715718,0.931034482758621,0.95,0.45128205128205107,0.571714142928536,0.5729166666666666,0.4722550177095631,0.5000000000000001,0.6142994427943381,0.9666666666666667,0.5860189779646744
4618.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4642.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4652.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4672.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4675.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4681.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4691.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4720.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4744.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4791.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4830.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4857.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4863.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4866.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4874.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4925.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4952.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
4980.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
5012.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
5014.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
5035.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
5038.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
5101.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
5110.0,0.7258092172183809,0.9297573435504468,0.9197324414715718,0.9028213166144204,0.95,0.45128205128205107,0.5277361319340332,0.49107142857142855,0.4722550177095631,0.5000000000000001,0.5875907713684975,0.9666666666666667,0.5860189779646744
