times,population,R0,R1,R2,R3,R4,R5,R6
737.0,0.8911888564949789,0.7254480286738351,0.7133458646616543,0.7547441058079354,0.9818181818181817,0.9772727272727265,0.9896907216494844,0.9633849699142232
750.0,0.8875214126410906,0.7254480286738351,0.7030075187969926,0.7439620471535362,0.9818181818181817,0.9772727272727265,0.9896907216494844,0.9587754724505188
762.0,0.8838539687872013,0.7254480286738351,0.7030075187969926,0.7331799884991371,0.9818181818181817,0.9772727272727265,0.9896907216494844,0.9587754724505188
769.0,0.8801865249333126,0.7254480286738351,0.7030075187969926,0.7223979298447376,0.9818181818181817,0.9772727272727265,0.9896907216494844,0.9541659749868141
786.0,0.8765190810794242,0.7254480286738351,0.6926691729323305,0.7116158711903385,0.9818181818181817,0.9772727272727265,0.9896907216494844,0.9495564775231101
788.0,0.8765190810794242,0.7254480286738351,0.6926691729323305,0.7116158711903385,0.9818181818181817,0.9772727272727265,0.9896907216494844,0.9495564775231101
790.0,0.8728362277975779,0.7085771442860715,0.6926691729323305,0.7008338125359395,0.9818181818181817,0.9772727272727265,0.9896907216494844,0.9449244947059237
797.0,0.8691533745157317,0.691706259898308,0.6926691729323305,0.6900517538815404,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9402925118887379
799.0,0.8654705212338849,0.6748353755105443,0.6926691729323305,0.6900517538815404,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9402925118887379
837.0,0.8654705212338849,0.6748353755105443,0.6926691729323305,0.6900517538815404,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9402925118887379
839.0,0.8654705212338849,0.6748353755105443,0.6926691729323305,0.6900517538815404,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9402925118887379
850.0,0.8617560554775167,0.6748353755105443,0.6823308270676689,0.6790985514389765,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9356144396902861
853.0,0.8580415897211479,0.6575319043436072,0.6719924812030073,0.6790985514389765,0.9818181818181817,0.9772727272727265,0.979381443298969,0.930936367491835
859.0,0.8543271239647796,0.6402284331766702,0.6616541353383456,0.6790985514389765,0.9818181818181817,0.9772727272727265,0.979381443298969,0.930936367491835
877.0,0.8543271239647796,0.6402284331766702,0.6616541353383456,0.6790985514389765,0.9818181818181817,0.9772727272727265,0.979381443298969,0.930936367491835
890.0,0.850596437833929,0.6229249620097332,0.6513157894736841,0.6681453489964123,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9262346686661186
901.0,0.850596437833929,0.6229249620097332,0.6513157894736841,0.6681453489964123,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9262346686661186
904.0,0.8468493169624141,0.6229249620097332,0.6513157894736841,0.6570095931798058,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9215089815810878
930.0,0.8431021960908986,0.6056214908427962,0.6513157894736841,0.6458738373631986,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9215089815810878
939.0,0.8431021960908986,0.6056214908427962,0.6513157894736841,0.6458738373631986,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9215089815810878
943.0,0.8393383470012075,0.5883180196758593,0.6513157894736841,0.6458738373631986,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9215089815810878
974.0,0.8355744979115157,0.5710145485089221,0.6513157894736841,0.6458738373631986,0.9818181818181817,0.9772727272727265,0.979381443298969,0.916758935284278
980.0,0.8318106488218241,0.5537110773419851,0.6409774436090225,0.634738081546592,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9120088889874682
994.0,0.8318106488218241,0.5537110773419851,0.6409774436090225,0.634738081546592,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9120088889874682
999.0,0.8280296913271792,0.5537110773419851,0.6409774436090225,0.634738081546592,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9072588426906586
1012.0,0.8242487338325343,0.5537110773419851,0.6306390977443609,0.6236023257299852,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9072588426906586
1030.0,0.8242487338325343,0.5537110773419851,0.6306390977443609,0.6236023257299852,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9072588426906586
1067.0,0.8242487338325343,0.5537110773419851,0.6306390977443609,0.6236023257299852,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9072588426906586
1077.0,0.820432767472198,0.5358494296857921,0.620300751879699,0.6122641016258036,0.9818181818181817,0.9772727272727265,0.979381443298969,0.9024837961501816
1080.0,0.8166168011118622,0.517987782029599,0.620300751879699,0.6122641016258036,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8977087496097043
1083.0,0.8128008347515269,0.5001261343734058,0.6099624060150377,0.6009258775216221,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8929337030692273
1084.0,0.8128008347515269,0.5001261343734058,0.6099624060150377,0.6009258775216221,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8929337030692273
1149.0,0.8128008347515269,0.5001261343734058,0.6099624060150377,0.6009258775216221,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8929337030692273
1152.0,0.8089486980939364,0.5001261343734058,0.6099624060150377,0.6009258775216221,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8881070344039887
1153.0,0.8089486980939364,0.5001261343734058,0.6099624060150377,0.6009258775216221,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8881070344039887
1165.0,0.8050781301604726,0.5001261343734058,0.6099624060150377,0.5893696106462061,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8881070344039887
1170.0,0.8012075622270086,0.48226448671721284,0.5996240601503757,0.5893696106462061,0.9818181818181817,0.9772727272727265,0.9684994272623136,0.8881070344039887
1191.0,0.7934664263600815,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9684994272623136,0.8881070344039887
1212.0,0.7895958584266172,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8832539905001413
1216.0,0.7895958584266172,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8832539905001413
1230.0,0.7895958584266172,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8832539905001413
1234.0,0.7895958584266172,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8832539905001413
1235.0,0.7856478791344843,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8782918894299157
1250.0,0.7856478791344843,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8782918894299157
1271.0,0.7856478791344843,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8782918894299157
1293.0,0.7856478791344843,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8782918894299157
1295.0,0.7856478791344843,0.4465411914048266,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8782918894299157
1297.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1300.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1301.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1302.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1320.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1321.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1329.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1349.0,0.7816189156517434,0.4279353084296254,0.5789473684210528,0.5662570768953744,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8732150576991062
1356.0,0.7774391353541407,0.4065385430081441,0.5680238331678255,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8679862250182734
1360.0,0.7732593550565371,0.4065385430081441,0.5571002979145979,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8627573923374398
1363.0,0.7732593550565371,0.4065385430081441,0.5571002979145979,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8627573923374398
1401.0,0.7732593550565371,0.4065385430081441,0.5571002979145979,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8627573923374398
1408.0,0.7732593550565371,0.4065385430081441,0.5571002979145979,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8627573923374398
1412.0,0.7732593550565371,0.4065385430081441,0.5571002979145979,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8627573923374398
1413.0,0.7689634697506673,0.38514177758666285,0.5461767626613705,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.857365158635331
1418.0,0.7689634697506673,0.38514177758666285,0.5461767626613705,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.857365158635331
1420.0,0.7689634697506673,0.38514177758666285,0.5461767626613705,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.857365158635331
1427.0,0.7646190433678951,0.3624863789050944,0.5461767626613705,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8519042340580363
1433.0,0.7646190433678951,0.3624863789050944,0.5461767626613705,0.552445928678414,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8519042340580363
1434.0,0.760249791691507,0.3624863789050944,0.5352532274081431,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8519042340580363
1435.0,0.760249791691507,0.3624863789050944,0.5352532274081431,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8519042340580363
1444.0,0.7558297347630685,0.33983098022352604,0.5352532274081431,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8463723883823343
1455.0,0.7558297347630685,0.33983098022352604,0.5352532274081431,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8463723883823343
1457.0,0.7558297347630685,0.33983098022352604,0.5352532274081431,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8463723883823343
1481.0,0.7558297347630685,0.33983098022352604,0.5352532274081431,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8463723883823343
1487.0,0.751330748246622,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.840729905793119
1504.0,0.751330748246622,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.840729905793119
1525.0,0.751330748246622,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.840729905793119
1536.0,0.7467772285602793,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1542.0,0.7467772285602793,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1558.0,0.7467772285602793,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1568.0,0.7467772285602793,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1569.0,0.7467772285602793,0.33983098022352604,0.5243296921549158,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1576.0,0.7421098708817778,0.33983098022352604,0.5131737412580029,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1592.0,0.7421098708817778,0.33983098022352604,0.5131737412580029,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1614.0,0.7421098708817778,0.33983098022352604,0.5131737412580029,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1615.0,0.7421098708817778,0.33983098022352604,0.5131737412580029,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1656.0,0.7421098708817778,0.33983098022352604,0.5131737412580029,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.835049298321544
1657.0,0.7372909756163113,0.3155573387789885,0.5131737412580029,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8290417494127563
1666.0,0.7372909756163113,0.3155573387789885,0.5131737412580029,0.5382806484558905,0.9632933104631217,0.9772727272727265,0.9574937519525143,0.8290417494127563
1682.0,0.7324403770925197,0.3155573387789885,0.5131737412580029,0.522901201357151,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8229903497820065
1690.0,0.7227391800449368,0.291283697334451,0.5131737412580029,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8108875505205059
1701.0,0.7227391800449368,0.291283697334451,0.5131737412580029,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8108875505205059
1702.0,0.7227391800449368,0.291283697334451,0.5131737412580029,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8108875505205059
1735.0,0.7227391800449368,0.291283697334451,0.5131737412580029,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8108875505205059
1741.0,0.7177889116884645,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8046975692188227
1765.0,0.7177889116884645,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8046975692188227
1769.0,0.7177889116884645,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8046975692188227
1770.0,0.7177889116884645,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8046975692188227
1776.0,0.7177889116884645,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8046975692188227
1783.0,0.7177889116884645,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8046975692188227
1785.0,0.7177889116884645,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9632933104631217,0.9638854296388537,0.9574937519525143,0.8046975692188227
1786.0,0.7126249626835119,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.798259988665072
1790.0,0.7126249626835119,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.798259988665072
1810.0,0.7126249626835119,0.291283697334451,0.5020177903610896,0.5075217542584112,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.798259988665072
1827.0,0.7073850732520155,0.26480336121313724,0.49034295802711086,0.4900210041115693,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7917700700580395
1831.0,0.7073850732520155,0.26480336121313724,0.49034295802711086,0.4900210041115693,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7917700700580395
1832.0,0.7073850732520155,0.26480336121313724,0.49034295802711086,0.4900210041115693,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7917700700580395
1847.0,0.702066388490722,0.26480336121313724,0.49034295802711086,0.4900210041115693,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1882.0,0.702066388490722,0.26480336121313724,0.49034295802711086,0.4900210041115693,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1908.0,0.702066388490722,0.26480336121313724,0.49034295802711086,0.4900210041115693,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1925.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1932.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1945.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1951.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1967.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1978.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
1979.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
2022.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
2033.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
2050.0,0.6966240133861427,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9408911404523516,0.9497106439088701,0.9574937519525143,0.7851719861408895
2055.0,0.6907700300803769,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.9179425760510745,0.9336138533341429,0.9415355227533062,0.7779018751581029
2090.0,0.6849160467746108,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.7706317641753171
2105.0,0.6790620634688447,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.763361653192531
2106.0,0.6790620634688447,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.763361653192531
2157.0,0.6790620634688447,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.763361653192531
2176.0,0.6790620634688447,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.763361653192531
2178.0,0.6790620634688447,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.763361653192531
2216.0,0.6790620634688447,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.763361653192531
2221.0,0.6790620634688447,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9175170627594167,0.9255772935540971,0.763361653192531
2224.0,0.6728887719827639,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9005260060416497,0.9255772935540971,0.7556509294229098
2241.0,0.6728887719827639,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9005260060416497,0.9255772935540971,0.7556509294229098
2255.0,0.6728887719827639,0.26480336121313724,0.49034295802711086,0.47252025396472763,0.8949940116497976,0.9005260060416497,0.9255772935540971,0.7556509294229098
2256.0,0.6665407646999075,0.23538076552278858,0.47743919597376583,0.47252025396472763,0.8949940116497976,0.9005260060416497,0.9255772935540971,0.7556509294229098
2272.0,0.6665407646999075,0.23538076552278858,0.47743919597376583,0.47252025396472763,0.8949940116497976,0.9005260060416497,0.9255772935540971,0.7556509294229098
2288.0,0.6601317188854855,0.23538076552278858,0.47743919597376583,0.47252025396472763,0.8949940116497976,0.9005260060416497,0.9255772935540971,0.7476120897481984
2294.0,0.6601317188854855,0.23538076552278858,0.47743919597376583,0.47252025396472763,0.8949940116497976,0.9005260060416497,0.9255772935540971,0.7476120897481984
2297.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2301.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2318.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2330.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2332.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2350.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2357.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2363.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2365.0,0.6536598392885694,0.23538076552278858,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7394858713813698
2386.0,0.6466312388661116,0.19615063793565715,0.47743919597376583,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7306824681506396
2400.0,0.6396026384436535,0.19615063793565715,0.4633968666804197,0.4510420606026945,0.8949940116497976,0.8817650475824483,0.9255772935540971,0.7218790649199089
2419.0,0.6325740380211959,0.19615063793565715,0.4633968666804197,0.4510420606026945,0.8651608779281377,0.8817650475824483,0.9255772935540971,0.7130756616891785
2443.0,0.6325740380211959,0.19615063793565715,0.4633968666804197,0.4510420606026945,0.8651608779281377,0.8817650475824483,0.9255772935540971,0.7130756616891785
2449.0,0.6325740380211959,0.19615063793565715,0.4633968666804197,0.4510420606026945,0.8651608779281377,0.8817650475824483,0.9255772935540971,0.7130756616891785
2452.0,0.6325740380211959,0.19615063793565715,0.4633968666804197,0.4510420606026945,0.8651608779281377,0.8817650475824483,0.9255772935540971,0.7130756616891785
2456.0,0.6325740380211959,0.19615063793565715,0.4633968666804197,0.4510420606026945,0.8651608779281377,0.8817650475824483,0.9255772935540971,0.7130756616891785
2466.0,0.6252185259511824,0.19615063793565715,0.4489157145966566,0.4510420606026945,0.8651608779281377,0.8607706416876282,0.9066879610325853,0.7039336660264969
2468.0,0.6252185259511824,0.19615063793565715,0.4489157145966566,0.4510420606026945,0.8651608779281377,0.8607706416876282,0.9066879610325853,0.7039336660264969
2475.0,0.6252185259511824,0.19615063793565715,0.4489157145966566,0.4510420606026945,0.8651608779281377,0.8607706416876282,0.9066879610325853,0.7039336660264969
2504.0,0.6252185259511824,0.19615063793565715,0.4489157145966566,0.4510420606026945,0.8651608779281377,0.8607706416876282,0.9066879610325853,0.7039336660264969
