times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8
14.0,0.9560571262251175,0.8931830381105745,0.8931830381105745,0.882275132275132,0.9008048807379908,0.8924949290060847,0.8711433756805804,1.0,0.882275132275132,0.8624986135246054
15.0,0.9560571262251175,0.8931830381105745,0.8931830381105745,0.882275132275132,0.9008048807379908,0.8924949290060847,0.8711433756805804,1.0,0.882275132275132,0.8624986135246054
16.0,0.9427785550275465,0.8336375022365361,0.8336375022365361,0.8192554799697657,0.846210645541749,0.8429118773946358,0.7549909255898364,1.0,0.8192554799697657,0.8249986738061446
17.0,0.9356899944634294,0.8336375022365361,0.8336375022365361,0.8192554799697657,0.8170309681092747,0.8429118773946358,0.6969147005444644,1.0,0.8192554799697657,0.7837487401158373
18.0,0.9204755230087401,0.7502737520128825,0.7502737520128825,0.7282270933064581,0.7878512906768007,0.8429118773946358,0.6388384754990925,1.0,0.7282270933064581,0.74249880642553
19.0,0.9204755230087401,0.7502737520128825,0.7502737520128825,0.7282270933064581,0.7878512906768007,0.8429118773946358,0.6388384754990925,1.0,0.7282270933064581,0.74249880642553
20.0,0.9204755230087401,0.7502737520128825,0.7502737520128825,0.7282270933064581,0.7878512906768007,0.8429118773946358,0.6388384754990925,1.0,0.7282270933064581,0.74249880642553
21.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
22.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
23.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
24.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
25.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
27.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
28.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
29.0,0.9111777904530968,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
30.0,0.8991886089997663,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
31.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
32.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
33.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
36.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
37.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
38.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
39.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
40.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
41.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
42.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
43.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
44.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
45.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
47.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
48.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
50.0,0.8866998783192139,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
52.0,0.866995436578787,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
54.0,0.866995436578787,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
55.0,0.866995436578787,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
56.0,0.866995436578787,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
57.0,0.866995436578787,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
58.0,0.866995436578787,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
59.0,0.866995436578787,0.625228126677402,0.625228126677402,0.5825816746451665,0.7878512906768007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.74249880642553
60.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
63.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
65.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
66.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
70.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
72.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
77.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
78.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
80.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
82.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
84.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
86.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
91.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
94.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
95.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
98.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
99.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
101.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
102.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
108.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
116.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
120.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
126.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
129.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
130.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
131.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
132.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
137.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
147.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
155.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
157.0,0.8414955707970578,0.625228126677402,0.625228126677402,0.5825816746451665,0.6893698793422007,0.7224958949096878,0.6388384754990925,1.0,0.5825816746451665,0.63642754836474
