times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8
1360.0,0.7732593550565371,0.24305555555555566,0.4065385430081441,0.2669303015323776,0.4622588049070045,0.4727272727272729,0.35758651286601606,0.6651321585465457,0.9772727272727265,0.552445928678414
1363.0,0.7732593550565371,0.24305555555555566,0.4065385430081441,0.2669303015323776,0.4622588049070045,0.4727272727272729,0.35758651286601606,0.6651321585465457,0.9772727272727265,0.552445928678414
1401.0,0.7732593550565371,0.24305555555555566,0.4065385430081441,0.2669303015323776,0.4622588049070045,0.4727272727272729,0.35758651286601606,0.6651321585465457,0.9772727272727265,0.552445928678414
1408.0,0.7732593550565371,0.24305555555555566,0.4065385430081441,0.2669303015323776,0.4622588049070045,0.4727272727272729,0.35758651286601606,0.6651321585465457,0.9772727272727265,0.552445928678414
1412.0,0.7732593550565371,0.24305555555555566,0.4065385430081441,0.2669303015323776,0.4622588049070045,0.4727272727272729,0.35758651286601606,0.6651321585465457,0.9772727272727265,0.552445928678414
1413.0,0.7689634697506673,0.20833333333333343,0.38514177758666285,0.2669303015323776,0.44216059599800445,0.4727272727272729,0.33007985803016865,0.6651321585465457,0.9772727272727265,0.552445928678414
1418.0,0.7689634697506673,0.20833333333333343,0.38514177758666285,0.2669303015323776,0.44216059599800445,0.4727272727272729,0.33007985803016865,0.6651321585465457,0.9772727272727265,0.552445928678414
1420.0,0.7689634697506673,0.20833333333333343,0.38514177758666285,0.2669303015323776,0.44216059599800445,0.4727272727272729,0.33007985803016865,0.6651321585465457,0.9772727272727265,0.552445928678414
1427.0,0.7646190433678951,0.20833333333333343,0.3624863789050944,0.2669303015323776,0.4220623870890041,0.4727272727272729,0.3025732031943213,0.6651321585465457,0.9772727272727265,0.552445928678414
1433.0,0.7646190433678951,0.20833333333333343,0.3624863789050944,0.2669303015323776,0.4220623870890041,0.4727272727272729,0.3025732031943213,0.6651321585465457,0.9772727272727265,0.552445928678414
1434.0,0.760249791691507,0.20833333333333343,0.3624863789050944,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.3025732031943213,0.6651321585465457,0.9772727272727265,0.5382806484558905
1435.0,0.760249791691507,0.20833333333333343,0.3624863789050944,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.3025732031943213,0.6651321585465457,0.9772727272727265,0.5382806484558905
1444.0,0.7558297347630685,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.27506654835847394,0.6651321585465457,0.9772727272727265,0.5382806484558905
1455.0,0.7558297347630685,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.27506654835847394,0.6651321585465457,0.9772727272727265,0.5382806484558905
1457.0,0.7558297347630685,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.27506654835847394,0.6651321585465457,0.9772727272727265,0.5382806484558905
1481.0,0.7558297347630685,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.27506654835847394,0.6651321585465457,0.9772727272727265,0.5382806484558905
1487.0,0.751330748246622,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.27506654835847394,0.640497634155933,0.9772727272727265,0.5382806484558905
1504.0,0.751330748246622,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.27506654835847394,0.640497634155933,0.9772727272727265,0.5382806484558905
1525.0,0.751330748246622,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.40196417818000385,0.44318181818181834,0.27506654835847394,0.640497634155933,0.9772727272727265,0.5382806484558905
1536.0,0.7467772285602793,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.6148777287896958,0.9772727272727265,0.5382806484558905
1542.0,0.7467772285602793,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.6148777287896958,0.9772727272727265,0.5382806484558905
1558.0,0.7467772285602793,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.6148777287896958,0.9772727272727265,0.5382806484558905
1568.0,0.7467772285602793,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.6148777287896958,0.9772727272727265,0.5382806484558905
1569.0,0.7467772285602793,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.6148777287896958,0.9772727272727265,0.5382806484558905
1576.0,0.7421098708817778,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.5869287411174369,0.9772727272727265,0.5382806484558905
1592.0,0.7421098708817778,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.5869287411174369,0.9772727272727265,0.5382806484558905
1614.0,0.7421098708817778,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.5869287411174369,0.9772727272727265,0.5382806484558905
1615.0,0.7421098708817778,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.5869287411174369,0.9772727272727265,0.5382806484558905
1656.0,0.7421098708817778,0.20833333333333343,0.33983098022352604,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.27506654835847394,0.5869287411174369,0.9772727272727265,0.5382806484558905
1657.0,0.7372909756163113,0.20833333333333343,0.3155573387789885,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.24450359854086562,0.5869287411174369,0.9772727272727265,0.5382806484558905
1666.0,0.7372909756163113,0.20833333333333343,0.3155573387789885,0.2669303015323776,0.38186596927100364,0.44318181818181834,0.24450359854086562,0.5869287411174369,0.9772727272727265,0.5382806484558905
1682.0,0.7324403770925197,0.20833333333333343,0.3155573387789885,0.2669303015323776,0.35940326519623866,0.44318181818181834,0.24450359854086562,0.5869287411174369,0.9638854296388537,0.522901201357151
1690.0,0.7227391800449368,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.554321588833135,0.9638854296388537,0.5075217542584112
1701.0,0.7227391800449368,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.554321588833135,0.9638854296388537,0.5075217542584112
1702.0,0.7227391800449368,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.554321588833135,0.9638854296388537,0.5075217542584112
1735.0,0.7227391800449368,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.554321588833135,0.9638854296388537,0.5075217542584112
1741.0,0.7177889116884645,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9638854296388537,0.5075217542584112
1765.0,0.7177889116884645,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9638854296388537,0.5075217542584112
1769.0,0.7177889116884645,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9638854296388537,0.5075217542584112
1770.0,0.7177889116884645,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9638854296388537,0.5075217542584112
1776.0,0.7177889116884645,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9638854296388537,0.5075217542584112
1783.0,0.7177889116884645,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9638854296388537,0.5075217542584112
1785.0,0.7177889116884645,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9638854296388537,0.5075217542584112
1786.0,0.7126249626835119,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9497106439088701,0.5075217542584112
1790.0,0.7126249626835119,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9497106439088701,0.5075217542584112
1810.0,0.7126249626835119,0.20833333333333343,0.291283697334451,0.20019772614928324,0.35940326519623866,0.44318181818181834,0.21394064872325746,0.5217144365488328,0.9497106439088701,0.5075217542584112
1827.0,0.7073850732520155,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.40625000000000017,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.4900210041115693
1831.0,0.7073850732520155,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.40625000000000017,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.4900210041115693
1832.0,0.7073850732520155,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.40625000000000017,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.4900210041115693
1847.0,0.702066388490722,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.40625000000000017,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.4900210041115693
1882.0,0.702066388490722,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.40625000000000017,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.4900210041115693
1908.0,0.702066388490722,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.40625000000000017,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.4900210041115693
1925.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
1932.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
1945.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
1951.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
1967.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
1978.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
1979.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
2022.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
2033.0,0.6966240133861427,0.16666666666666674,0.26480336121313724,0.10009886307464164,0.33544304751648935,0.36931818181818205,0.17828387393604786,0.5217144365488328,0.9497106439088701,0.47252025396472763
