times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29
880.0,0.903061224489796,1.0,1.0,0.7407407407407406,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.7391304347826088,1.0,1.0,1.0,1.0,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6956521739130435,1.0,0.9714285714285718
910.0,0.8979591836734694,1.0,1.0,0.7407407407407406,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.7391304347826088,1.0,1.0,1.0,1.0,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6956521739130435,1.0,0.9714285714285718
958.0,0.8979591836734694,1.0,1.0,0.7407407407407406,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.7391304347826088,1.0,1.0,1.0,1.0,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6956521739130435,1.0,0.9714285714285718
994.0,0.8928279883381921,1.0,1.0,0.7037037037037035,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6956521739130435,1.0,1.0,1.0,1.0,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6521739130434783,1.0,0.9714285714285718
1023.0,0.8876967930029154,1.0,1.0,0.7037037037037035,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6956521739130435,1.0,1.0,1.0,1.0,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6521739130434783,1.0,0.9714285714285718
1104.0,0.8876967930029154,1.0,1.0,0.7037037037037035,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6956521739130435,1.0,1.0,1.0,1.0,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6521739130434783,1.0,0.9714285714285718
1112.0,0.88253576513662,1.0,1.0,0.7037037037037035,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6956521739130435,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6521739130434783,1.0,0.9714285714285718
1136.0,0.8773747372703239,1.0,1.0,0.7037037037037035,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6956521739130435,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.6521739130434783,1.0,0.9714285714285718
1171.0,0.8722137094040276,1.0,1.0,0.6666666666666665,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6521739130434783,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.608695652173913,1.0,0.9714285714285718
1206.0,0.8670526815377314,1.0,1.0,0.6666666666666665,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6521739130434783,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.608695652173913,1.0,0.9714285714285718
1215.0,0.8670526815377314,1.0,1.0,0.6666666666666665,1.0,0.948275862068966,0.9852941176470582,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6521739130434783,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.608695652173913,1.0,0.9714285714285718
1233.0,0.8618607493129546,1.0,1.0,0.6666666666666665,1.0,0.948275862068966,0.9703654188948301,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.6521739130434783,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.608695652173913,0.975,0.9714285714285718
1259.0,0.8566688170881772,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9703654188948301,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.975,0.9714285714285718
1290.0,0.8566688170881772,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9703654188948301,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.975,0.9714285714285718
1554.0,0.8566688170881772,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9703654188948301,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.975,0.9714285714285718
1591.0,0.8566688170881772,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9703654188948301,0.9772727272727274,1.0,1.0,1.0,1.0,0.9767441860465118,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.975,0.9714285714285718
1598.0,0.8513807379703494,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9552034592245986,0.9772727272727274,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.95,0.9714285714285718
1693.0,0.8460926588525208,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9552034592245986,0.9772727272727274,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.95,0.9714285714285718
1703.0,0.8460926588525208,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9552034592245986,0.9772727272727274,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.95,0.9714285714285718
1721.0,0.840771321375461,1.0,1.0,0.6296296296296297,1.0,0.948275862068966,0.9400414995543671,0.9772727272727274,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.95,0.9714285714285718
1731.0,0.8354499838984007,1.0,1.0,0.6296296296296297,1.0,0.931034482758621,0.9400414995543671,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.95,0.9714285714285718
1740.0,0.8354499838984007,1.0,1.0,0.6296296296296297,1.0,0.931034482758621,0.9400414995543671,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.95,0.9714285714285718
1742.0,0.8300945352836675,1.0,1.0,0.6296296296296297,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.95,0.9714285714285718
1743.0,0.8247390866689344,1.0,1.0,0.6296296296296297,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5652173913043478,0.9249999999999999,0.9714285714285718
1781.0,0.8247390866689344,1.0,1.0,0.6296296296296297,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.608695652173913,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5652173913043478,0.9249999999999999,0.9714285714285718
1815.0,0.8193486351220788,1.0,1.0,0.5902777777777779,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
1918.0,0.8193486351220788,1.0,1.0,0.5902777777777779,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
1920.0,0.8193486351220788,1.0,1.0,0.5902777777777779,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2105.0,0.8193486351220788,1.0,1.0,0.5902777777777779,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2196.0,0.8193486351220788,1.0,1.0,0.5902777777777779,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2225.0,0.8193486351220788,1.0,1.0,0.5902777777777779,1.0,0.931034482758621,0.9248795398841354,0.9545454545454548,1.0,1.0,1.0,1.0,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9600000000000003,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2349.0,0.8137748348831532,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2454.0,0.8082010346442274,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2549.0,0.8082010346442274,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2561.0,0.8082010346442274,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,1.0,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2604.0,0.8025492791572052,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2647.0,0.8025492791572052,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2672.0,0.8025492791572052,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2722.0,0.8025492791572052,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2809.0,0.8025492791572052,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,1.0,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2863.0,0.7967337046705586,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2879.0,0.7967337046705586,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2892.0,0.7967337046705586,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2909.0,0.7967337046705586,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2965.0,0.7967337046705586,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
2972.0,0.7967337046705586,1.0,0.9736842105263158,0.5902777777777779,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5618729096989966,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.5181159420289856,0.9249999999999999,0.9714285714285718
3121.0,0.7906978432715391,1.0,0.9736842105263158,0.5481150793650795,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5107935542718152,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.466304347826087,0.9249999999999999,0.9714285714285718
3188.0,0.7906978432715391,1.0,0.9736842105263158,0.5481150793650795,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5107935542718152,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.466304347826087,0.9249999999999999,0.9714285714285718
3293.0,0.7906978432715391,1.0,0.9736842105263158,0.5481150793650795,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5107935542718152,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.466304347826087,0.9249999999999999,0.9714285714285718
3296.0,0.7906978432715391,1.0,0.9736842105263158,0.5481150793650795,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5107935542718152,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.466304347826087,0.9249999999999999,0.9714285714285718
3311.0,0.7906978432715391,1.0,0.9736842105263158,0.5481150793650795,0.9761904761904763,0.931034482758621,0.9094648808860669,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5107935542718152,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.466304347826087,0.9249999999999999,0.9714285714285718
3313.0,0.7844718760016846,1.0,0.9736842105263158,0.5481150793650795,0.9761904761904763,0.931034482758621,0.8919751716382578,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5107935542718152,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.466304347826087,0.9249999999999999,0.9714285714285718
3492.0,0.7844718760016846,1.0,0.9736842105263158,0.5481150793650795,0.9761904761904763,0.931034482758621,0.8919751716382578,0.9545454545454548,1.0,1.0,0.9714285714285718,0.9523809523809522,0.952325581395349,0.5107935542718152,1.0,1.0,1.0,0.9200000000000002,0.9583333333333331,0.9600000000000003,1.0,0.9756097560975607,1.0,1.0,0.9523809523809522,0.956521739130435,1.0,1.0,0.466304347826087,0.9249999999999999,0.9714285714285718
