times,population,R0,R1,R2,R3,R4,R5,R6
229.0,0.9715842922231254,0.9279468732706141,0.9516630554918947,0.9918031558025993,0.9814814814814815,0.9749642346208873,1.0,0.9494949494949496
233.0,0.9700779599871208,0.9206972883231876,0.9435291832227329,0.9918031558025993,0.9814814814814815,0.9749642346208873,1.0,0.9494949494949496
238.0,0.9685716277511154,0.913447703375761,0.9353953109535716,0.9918031558025993,0.9814814814814815,0.9707436102285897,1.0,0.9494949494949496
241.0,0.9670652955151108,0.913447703375761,0.9353953109535716,0.9918031558025993,0.9814814814814815,0.9707436102285897,1.0,0.9393939393939399
242.0,0.9655589632791058,0.9061981184283348,0.9353953109535716,0.9918031558025993,0.9814814814814815,0.9707436102285897,1.0,0.9393939393939399
247.0,0.964052631043101,0.9061981184283348,0.9353953109535716,0.9890557786397116,0.9814814814814815,0.9707436102285897,1.0,0.9393939393939399
249.0,0.9625462988070961,0.9061981184283348,0.9272614386844102,0.9890557786397116,0.9814814814814815,0.9707436102285897,1.0,0.9292929292929296
251.0,0.9610399665710914,0.8989485334809079,0.9272614386844102,0.9890557786397116,0.9814814814814815,0.9707436102285897,1.0,0.9292929292929296
272.0,0.9580273020990819,0.8916989485334806,0.9272614386844102,0.9890557786397116,0.9814814814814815,0.9665229858362916,1.0,0.919191919191919
273.0,0.9580273020990819,0.8916989485334806,0.9272614386844102,0.9890557786397116,0.9814814814814815,0.9665229858362916,1.0,0.919191919191919
275.0,0.9565185976863272,0.8916989485334806,0.9191275664152488,0.9890557786397116,0.9814814814814815,0.9623023614439933,1.0,0.919191919191919
276.0,0.9565185976863272,0.8916989485334806,0.9191275664152488,0.9890557786397116,0.9814814814814815,0.9623023614439933,1.0,0.919191919191919
281.0,0.9534964220222314,0.8844493635860545,0.9191275664152488,0.9890557786397116,0.9814814814814815,0.9623023614439933,1.0,0.9090909090909092
285.0,0.9504742463581364,0.8771997786386279,0.9191275664152488,0.9862930530010529,0.9814814814814815,0.9623023614439933,1.0,0.9090909090909092
286.0,0.9489631585260879,0.8699501936912009,0.9109210702865413,0.9862930530010529,0.9814814814814815,0.9580817370516951,1.0,0.9090909090909092
288.0,0.9474520706940404,0.8699501936912009,0.9109210702865413,0.9862930530010529,0.9814814814814815,0.9580817370516951,1.0,0.8989898989898989
293.0,0.945940982861992,0.8627006087437745,0.9027145741578343,0.9862930530010529,0.9814814814814815,0.9580817370516951,1.0,0.8989898989898989
296.0,0.945940982861992,0.8627006087437745,0.9027145741578343,0.9862930530010529,0.9814814814814815,0.9580817370516951,1.0,0.8989898989898989
305.0,0.9444274772894135,0.8627006087437745,0.9027145741578343,0.9862930530010529,0.9814814814814815,0.9580817370516951,1.0,0.8888888888888894
307.0,0.942913971716834,0.855451023796348,0.9027145741578343,0.9862930530010529,0.9814814814814815,0.9580817370516951,1.0,0.8888888888888894
308.0,0.9398869605716756,0.855451023796348,0.894432789073818,0.9835225668971175,0.9814814814814815,0.9538424373302271,1.0,0.8888888888888894
310.0,0.9398869605716756,0.855451023796348,0.894432789073818,0.9835225668971175,0.9814814814814815,0.9538424373302271,1.0,0.8888888888888894
316.0,0.938371013861076,0.8482014388489211,0.894432789073818,0.9835225668971175,0.9814814814814815,0.9538424373302271,1.0,0.8888888888888894
319.0,0.938371013861076,0.8482014388489211,0.894432789073818,0.9835225668971175,0.9814814814814815,0.9538424373302271,1.0,0.8888888888888894
322.0,0.938371013861076,0.8482014388489211,0.894432789073818,0.9835225668971175,0.9814814814814815,0.9538424373302271,1.0,0.8888888888888894
329.0,0.9368501532227268,0.8482014388489211,0.894432789073818,0.9807363839880604,0.9814814814814815,0.9538424373302271,1.0,0.8888888888888894
336.0,0.9353292925843784,0.8482014388489211,0.8861510039898005,0.9807363839880604,0.9814814814814815,0.9538424373302271,1.0,0.8786717752234995
338.0,0.9307667106693328,0.8482014388489211,0.8861510039898005,0.9807363839880604,0.9814814814814815,0.9538424373302271,1.0,0.8480204342273315
343.0,0.9292458500309845,0.8482014388489211,0.8778692189057838,0.9779502010790034,0.9814814814814815,0.9538424373302271,1.0,0.8480204342273315
344.0,0.9277249893926359,0.8482014388489211,0.869587433821767,0.9779502010790034,0.9814814814814815,0.9538424373302271,1.0,0.837803320561942
348.0,0.9262041287542873,0.8482014388489211,0.869587433821767,0.9779502010790034,0.9814814814814815,0.9538424373302271,1.0,0.8275862068965525
350.0,0.9246832681159387,0.8482014388489211,0.8613056487377502,0.9751640181699464,0.9814814814814815,0.9538424373302271,1.0,0.8275862068965525
353.0,0.92316240747759,0.8482014388489211,0.8613056487377502,0.9723778352608896,0.9814814814814815,0.9538424373302271,1.0,0.8275862068965525
357.0,0.921641546839241,0.8409518539014942,0.8613056487377502,0.9723778352608896,0.9814814814814815,0.9495842121635746,1.0,0.8275862068965525
358.0,0.9201206862008932,0.8337022689540677,0.8613056487377502,0.9723778352608896,0.9814814814814815,0.9495842121635746,1.0,0.8275862068965525
359.0,0.9170789649241958,0.8264526840066411,0.8530238636537336,0.969591652351833,0.9814814814814815,0.9495842121635746,1.0,0.8275862068965525
360.0,0.9155581042858468,0.8192030990592145,0.8447420785697164,0.969591652351833,0.9814814814814815,0.9495842121635746,1.0,0.8275862068965525
368.0,0.9155581042858468,0.8192030990592145,0.8447420785697164,0.969591652351833,0.9814814814814815,0.9495842121635746,1.0,0.8275862068965525
369.0,0.9140347130973512,0.8192030990592145,0.8447420785697164,0.966797440097217,0.9814814814814815,0.9453068058024773,1.0,0.8275862068965525
370.0,0.9109879307203597,0.8192030990592145,0.8364602934857001,0.966797440097217,0.9814814814814815,0.9453068058024773,1.0,0.8071519795657731
371.0,0.9094645395318646,0.8192030990592145,0.8364602934857001,0.9640032278426008,0.9814814814814815,0.9453068058024773,1.0,0.8071519795657731
372.0,0.907941148343369,0.8192030990592145,0.8364602934857001,0.961209015587984,0.9814814814814815,0.9453068058024773,1.0,0.8071519795657731
374.0,0.9064177571548736,0.8192030990592145,0.8364602934857001,0.961209015587984,0.9814814814814815,0.9410293994413808,0.9777777777777777,0.8071519795657731
375.0,0.904894365966378,0.8192030990592145,0.8281785084016834,0.961209015587984,0.9814814814814815,0.9410293994413808,0.9777777777777777,0.7969348659003835
377.0,0.9033709747778824,0.8119535141117873,0.8198967233176662,0.961209015587984,0.9814814814814815,0.9367519930802833,0.9777777777777777,0.7969348659003835
379.0,0.9018475835893863,0.8047039291643607,0.8116149382336497,0.961209015587984,0.9814814814814815,0.9367519930802833,0.9777777777777777,0.7969348659003835
385.0,0.9003241924008912,0.8047039291643607,0.8116149382336497,0.9584148033333675,0.9814814814814815,0.9367519930802833,0.9777777777777777,0.7969348659003835
392.0,0.898800801212395,0.7974543442169345,0.8033331531496326,0.9584148033333675,0.9814814814814815,0.9324745867191859,0.9777777777777777,0.7969348659003835
394.0,0.8972774100238996,0.7902047592695074,0.8033331531496326,0.9584148033333675,0.9618518518518518,0.928197180358089,0.9777777777777777,0.7969348659003835
403.0,0.8957540188354041,0.7829551743220811,0.7950513680656156,0.9584148033333675,0.9618518518518518,0.928197180358089,0.9777777777777777,0.7969348659003835
410.0,0.8942306276469089,0.775705589374654,0.7950513680656156,0.9584148033333675,0.9618518518518518,0.923919773996992,0.9777777777777777,0.7969348659003835
415.0,0.8927072364584127,0.775705589374654,0.7950513680656156,0.9584148033333675,0.9618518518518518,0.923919773996992,0.9777777777777777,0.7867177522349943
417.0,0.8911838452699177,0.775705589374654,0.7867695829815988,0.9584148033333675,0.9618518518518518,0.923919773996992,0.9777777777777777,0.7765006385696045
420.0,0.8881370628929262,0.7684560044272274,0.778487797897582,0.9556205910787513,0.9618518518518518,0.923919773996992,0.9777777777777777,0.7765006385696045
424.0,0.8881370628929262,0.7684560044272274,0.778487797897582,0.9556205910787513,0.9618518518518518,0.923919773996992,0.9777777777777777,0.7765006385696045
426.0,0.8850850454946683,0.7612064194798006,0.7702060128135655,0.9528181846533007,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7765006385696045
429.0,0.8850850454946683,0.7612064194798006,0.7702060128135655,0.9528181846533007,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7765006385696045
432.0,0.8850850454946683,0.7612064194798006,0.7702060128135655,0.9528181846533007,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7765006385696045
436.0,0.8835537564886221,0.7612064194798006,0.7619242277295485,0.9528181846533007,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7662835249042147
438.0,0.882022467482576,0.7612064194798006,0.7619242277295485,0.9528181846533007,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7560664112388258
446.0,0.8804911784765298,0.7612064194798006,0.7536424426455314,0.9528181846533007,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
448.0,0.8789598894704838,0.753956834532374,0.7453606575615147,0.9528181846533007,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
449.0,0.8774286004644376,0.753956834532374,0.7370788724774978,0.9500075115422294,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
455.0,0.8758973114583911,0.7467072495849476,0.7287970873934814,0.9500075115422294,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
456.0,0.8743660224523453,0.7467072495849476,0.7287970873934814,0.9471968384311574,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
460.0,0.8728347334462992,0.7394576646375205,0.7287970873934814,0.9471968384311574,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
461.0,0.8728347334462992,0.7394576646375205,0.7287970873934814,0.9471968384311574,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
463.0,0.8728347334462992,0.7394576646375205,0.7287970873934814,0.9471968384311574,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
465.0,0.8712980525775551,0.7322080796900944,0.7287970873934814,0.9471968384311574,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
471.0,0.8697613717088121,0.7249584947426678,0.720420109377464,0.9471968384311574,0.9618518518518518,0.9196423676358941,0.9777777777777777,0.7458492975734358
473.0,0.8682246908400688,0.7249584947426678,0.720420109377464,0.9471968384311574,0.9618518518518518,0.9153044319394987,0.9777777777777777,0.7458492975734358
475.0,0.8666880099713253,0.7249584947426678,0.720420109377464,0.9471968384311574,0.9413869188337275,0.9109664962431027,0.9777777777777777,0.7458492975734358
476.0,0.8636146482338378,0.7249584947426678,0.720420109377464,0.9443778002215408,0.9413869188337275,0.9109664962431027,0.9777777777777777,0.7356321839080464
481.0,0.8620779673650942,0.7249584947426678,0.720420109377464,0.9415587620119249,0.9413869188337275,0.9109664962431027,0.9777777777777777,0.7356321839080464
486.0,0.8605412864963509,0.7249584947426678,0.720420109377464,0.9415587620119249,0.9413869188337275,0.9109664962431027,0.9777777777777777,0.7254150702426568
488.0,0.8605412864963509,0.7249584947426678,0.720420109377464,0.9415587620119249,0.9413869188337275,0.9109664962431027,0.9777777777777777,0.7254150702426568
490.0,0.8590018566457311,0.7177089097952407,0.720420109377464,0.9415587620119249,0.9413869188337275,0.9109664962431027,0.9777777777777777,0.7254150702426568
491.0,0.8543835670938724,0.7104593248478144,0.720420109377464,0.938739723802308,0.9413869188337275,0.906628560546707,0.9777777777777777,0.7254150702426568
495.0,0.852844137243253,0.7104593248478144,0.720420109377464,0.935920685592691,0.9413869188337275,0.906628560546707,0.9777777777777777,0.7254150702426568
498.0,0.8513047073926334,0.7104593248478144,0.720420109377464,0.935920685592691,0.9413869188337275,0.9022906248503113,0.9777777777777777,0.7254150702426568
500.0,0.8497652775420135,0.7032097399003875,0.720420109377464,0.935920685592691,0.9413869188337275,0.8979526891539154,0.9777777777777777,0.7254150702426568
502.0,0.8482258476913944,0.7032097399003875,0.7119445786789054,0.9331016473830748,0.9413869188337275,0.8936147534575201,0.9777777777777777,0.7254150702426568
503.0,0.8466864178407743,0.7032097399003875,0.7034690479803474,0.9302826091734581,0.9413869188337275,0.8936147534575201,0.9777777777777777,0.7254150702426568
504.0,0.8451469879901549,0.7032097399003875,0.7034690479803474,0.9302826091734581,0.9413869188337275,0.8892768177611244,0.9777777777777777,0.7254150702426568
515.0,0.8436075581395357,0.6959601549529607,0.6949935172817889,0.9302826091734581,0.9413869188337275,0.8849388820647281,0.9777777777777777,0.7254150702426568
518.0,0.8420681282889158,0.6959601549529607,0.6949935172817889,0.9274635709638418,0.9413869188337275,0.8849388820647281,0.9777777777777777,0.7254150702426568
525.0,0.8405286984382963,0.688710570005534,0.6865179865832306,0.9274635709638418,0.9413869188337275,0.8849388820647281,0.9777777777777777,0.7254150702426568
526.0,0.8405286984382963,0.688710570005534,0.6865179865832306,0.9274635709638418,0.9413869188337275,0.8849388820647281,0.9777777777777777,0.7254150702426568
529.0,0.8389864439457487,0.688710570005534,0.6865179865832306,0.924635938125537,0.9413869188337275,0.8849388820647281,0.9777777777777777,0.7254150702426568
530.0,0.8374413492055176,0.688710570005534,0.6779365117509405,0.9217996315668695,0.9413869188337275,0.8849388820647281,0.9777777777777777,0.7254150702426568
533.0,0.8358962544652855,0.688710570005534,0.6693550369186501,0.9189633250082021,0.9413869188337275,0.8806009463683325,0.9777777777777777,0.7254150702426568
535.0,0.8343511597250545,0.688710570005534,0.6693550369186501,0.9189633250082021,0.9413869188337275,0.8806009463683325,0.9777777777777777,0.7150519978106189
536.0,0.832806064984823,0.688710570005534,0.6693550369186501,0.916127018449535,0.9413869188337275,0.8806009463683325,0.9777777777777777,0.7150519978106189
537.0,0.8312609702445911,0.6814609850581074,0.6693550369186501,0.916127018449535,0.9413869188337275,0.8806009463683325,0.9777777777777777,0.7150519978106189
540.0,0.8297158755043597,0.6814609850581074,0.6607735620863598,0.916127018449535,0.9413869188337275,0.8762630106719372,0.9777777777777777,0.7150519978106189
541.0,0.8297158755043597,0.6814609850581074,0.6607735620863598,0.916127018449535,0.9413869188337275,0.8762630106719372,0.9777777777777777,0.7150519978106189
542.0,0.8281678981246872,0.6814609850581074,0.6521920872540693,0.913290711890868,0.9413869188337275,0.8719250749755413,0.9777777777777777,0.7150519978106189
544.0,0.8250719433653425,0.6741334475843642,0.6436106124217787,0.9104544053322005,0.9413869188337275,0.8675871392791452,0.9777777777777777,0.7150519978106189
545.0,0.8235239659856706,0.6741334475843642,0.6436106124217787,0.907618098773533,0.9413869188337275,0.8675871392791452,0.9777777777777777,0.7150519978106189
546.0,0.8235239659856706,0.6741334475843642,0.6436106124217787,0.907618098773533,0.9413869188337275,0.8675871392791452,0.9777777777777777,0.7150519978106189
547.0,0.8219730733943604,0.6741334475843642,0.6436106124217787,0.907618098773533,0.9413869188337275,0.8675871392791452,0.9777777777777777,0.7046889253785809
548.0,0.8173203956204302,0.6667253877207999,0.6436106124217787,0.9019454856561987,0.9413869188337275,0.8589112678863541,0.9777777777777777,0.7046889253785809
550.0,0.8142186104378097,0.6667253877207999,0.6436106124217787,0.8962728725388642,0.9413869188337275,0.8589112678863541,0.9777777777777777,0.7046889253785809
552.0,0.8111168252551899,0.6667253877207999,0.6349131717133759,0.8906002594215292,0.9413869188337275,0.8545733321899583,0.9777777777777777,0.7046889253785809
553.0,0.8111168252551899,0.6667253877207999,0.6349131717133759,0.8906002594215292,0.9413869188337275,0.8545733321899583,0.9777777777777777,0.7046889253785809
554.0,0.8080090979553612,0.6593173278572354,0.6349131717133759,0.8877548911805663,0.9413869188337275,0.8502353964935623,0.9555555555555556,0.7046889253785809
557.0,0.806455234305447,0.6593173278572354,0.6349131717133759,0.8849095229396026,0.9413869188337275,0.8458974607971669,0.9555555555555556,0.7046889253785809
559.0,0.8049013706555328,0.6593173278572354,0.6349131717133759,0.8820641546986396,0.9413869188337275,0.8415595251007713,0.9555555555555556,0.7046889253785809
563.0,0.8033475070056189,0.6593173278572354,0.6349131717133759,0.8820641546986396,0.9413869188337275,0.8415595251007713,0.9555555555555556,0.6943258529465425
564.0,0.8017936433557047,0.6593173278572354,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8372215894043755,0.9555555555555556,0.6943258529465425
566.0,0.8017936433557047,0.6593173278572354,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8372215894043755,0.9555555555555556,0.6943258529465425
567.0,0.8017936433557047,0.6593173278572354,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8372215894043755,0.9555555555555556,0.6943258529465425
570.0,0.8017936433557047,0.6593173278572354,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8372215894043755,0.9555555555555556,0.6943258529465425
571.0,0.8002306927838613,0.6519092679936713,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8372215894043755,0.9555555555555556,0.6943258529465425
573.0,0.7986677422120179,0.6519092679936713,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8328610602928944,0.9555555555555556,0.6943258529465425
575.0,0.7971047916401741,0.6445012081301066,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8328610602928944,0.9555555555555556,0.6943258529465425
577.0,0.7955418410683307,0.637093148266542,0.6262157310049736,0.8792187864576764,0.9413869188337275,0.8285005311814133,0.9555555555555556,0.6943258529465425
578.0,0.7939788904964875,0.637093148266542,0.6175182902965712,0.8763548816157949,0.9413869188337275,0.8285005311814133,0.9555555555555556,0.6943258529465425
579.0,0.7924159399246442,0.6296850884029779,0.6175182902965712,0.8763548816157949,0.9413869188337275,0.8285005311814133,0.9555555555555556,0.6943258529465425
586.0,0.7908529893528006,0.6296850884029779,0.6175182902965712,0.8734909767739135,0.9413869188337275,0.8285005311814133,0.9555555555555556,0.6943258529465425
594.0,0.7877270882091136,0.6296850884029779,0.6175182902965712,0.8706270719320318,0.9413869188337275,0.8285005311814133,0.9555555555555556,0.6839627805145045
595.0,0.78616413763727,0.6222770285394131,0.6175182902965712,0.8706270719320318,0.9413869188337275,0.8285005311814133,0.9555555555555556,0.6839627805145045
596.0,0.78616413763727,0.6222770285394131,0.6175182902965712,0.8706270719320318,0.9413869188337275,0.8285005311814133,0.9555555555555556,0.6839627805145045
598.0,0.7845980736180723,0.6222770285394131,0.6175182902965712,0.8677631670901497,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
600.0,0.7830320095988745,0.6147797149425527,0.6175182902965712,0.8677631670901497,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
612.0,0.7814659455796772,0.6147797149425527,0.6175182902965712,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
615.0,0.7814659455796772,0.6147797149425527,0.6175182902965712,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
622.0,0.7798967368536138,0.6072824013456923,0.6088208495881691,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
623.0,0.7798967368536138,0.6072824013456923,0.6088208495881691,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
624.0,0.7767456389269324,0.5921003413120502,0.6001234088797666,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
628.0,0.7767456389269324,0.5921003413120502,0.6001234088797666,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
629.0,0.7751668876283004,0.5845093112952293,0.6001234088797666,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
631.0,0.7751668876283004,0.5845093112952293,0.6001234088797666,0.8648992622482683,0.9413869188337275,0.8241400020699323,0.9555555555555556,0.6839627805145045
632.0,0.7735816792691423,0.5845093112952293,0.6001234088797666,0.8648992622482683,0.9413869188337275,0.8197794729584511,0.9555555555555556,0.6839627805145045
637.0,0.7719964709099839,0.5845093112952293,0.6001234088797666,0.8648992622482683,0.9413869188337275,0.8197794729584511,0.9555555555555556,0.6732758620689656
646.0,0.7704080008052311,0.5845093112952293,0.6001234088797666,0.862006622575197,0.9413869188337275,0.8197794729584511,0.9555555555555556,0.6732758620689656
648.0,0.7688195307004783,0.5768183993045024,0.6001234088797666,0.862006622575197,0.9413869188337275,0.8154189438469701,0.9333333333333336,0.6732758620689656
650.0,0.7672310605957245,0.5691274873137762,0.5912980646315343,0.862006622575197,0.9413869188337275,0.8154189438469701,0.9333333333333336,0.6732758620689656
651.0,0.7672310605957245,0.5691274873137762,0.5912980646315343,0.862006622575197,0.9413869188337275,0.8154189438469701,0.9333333333333336,0.6732758620689656
652.0,0.7672310605957245,0.5691274873137762,0.5912980646315343,0.862006622575197,0.9413869188337275,0.8154189438469701,0.9333333333333336,0.6732758620689656
657.0,0.7672310605957245,0.5691274873137762,0.5912980646315343,0.862006622575197,0.9413869188337275,0.8154189438469701,0.9333333333333336,0.6732758620689656
662.0,0.7656293256049198,0.5691274873137762,0.5912980646315343,0.862006622575197,0.9413869188337275,0.8110584147354891,0.9111111111111113,0.6732758620689656
663.0,0.7656293256049198,0.5691274873137762,0.5912980646315343,0.862006622575197,0.9413869188337275,0.8110584147354891,0.9111111111111113,0.6732758620689656
670.0,0.7640242326791234,0.5691274873137762,0.5912980646315343,0.8591042433746067,0.9413869188337275,0.8110584147354891,0.9111111111111113,0.6732758620689656
675.0,0.7624191397533266,0.5691274873137762,0.5912980646315343,0.8562018641740173,0.9413869188337275,0.8066978856240073,0.888888888888889,0.6732758620689656
679.0,0.7608106605555343,0.5691274873137762,0.5824727203833024,0.8562018641740173,0.9413869188337275,0.8066978856240073,0.888888888888889,0.6618644067796607
687.0,0.7592021813577424,0.5691274873137762,0.5824727203833024,0.853299484973427,0.9413869188337275,0.8066978856240073,0.888888888888889,0.6618644067796607
692.0,0.7592021813577424,0.5691274873137762,0.5824727203833024,0.853299484973427,0.9413869188337275,0.8066978856240073,0.888888888888889,0.6618644067796607
695.0,0.7592021813577424,0.5691274873137762,0.5824727203833024,0.853299484973427,0.9413869188337275,0.8066978856240073,0.888888888888889,0.6618644067796607
698.0,0.7575868575676193,0.5691274873137762,0.5736473761350707,0.853299484973427,0.9413869188337275,0.8023136579847465,0.888888888888889,0.6618644067796607
707.0,0.7559715337774969,0.5691274873137762,0.5736473761350707,0.853299484973427,0.9413869188337275,0.8023136579847465,0.888888888888889,0.6502527505203687
712.0,0.754356209987374,0.5613312203642724,0.5736473761350707,0.853299484973427,0.9413869188337275,0.7979294303454851,0.888888888888889,0.6502527505203687
714.0,0.7527408861972507,0.5613312203642724,0.5736473761350707,0.853299484973427,0.9413869188337275,0.7979294303454851,0.888888888888889,0.6386410942610763
717.0,0.7527408861972507,0.5613312203642724,0.5736473761350707,0.853299484973427,0.9413869188337275,0.7979294303454851,0.888888888888889,0.6386410942610763
721.0,0.7527408861972507,0.5613312203642724,0.5736473761350707,0.853299484973427,0.9413869188337275,0.7979294303454851,0.888888888888889,0.6386410942610763
722.0,0.7511185998045842,0.5613312203642724,0.5646841358829603,0.853299484973427,0.9413869188337275,0.7935209804540734,0.888888888888889,0.6386410942610763
723.0,0.7511185998045842,0.5613312203642724,0.5646841358829603,0.853299484973427,0.9413869188337275,0.7935209804540734,0.888888888888889,0.6386410942610763
727.0,0.7494892752930777,0.5613312203642724,0.5646841358829603,0.8503570729562775,0.9413869188337275,0.7935209804540734,0.888888888888889,0.6386410942610763
729.0,0.7478599507815709,0.5613312203642724,0.5646841358829603,0.8474146609391278,0.9413869188337275,0.789087902350978,0.888888888888889,0.6386410942610763
730.0,0.7462306262700644,0.5535349534147687,0.5646841358829603,0.8474146609391278,0.9413869188337275,0.7846548242478825,0.888888888888889,0.6386410942610763
731.0,0.7446013017585577,0.5535349534147687,0.5646841358829603,0.844472248921978,0.9413869188337275,0.7846548242478825,0.888888888888889,0.6386410942610763
732.0,0.742971977247051,0.5457386864652651,0.5646841358829603,0.844472248921978,0.9413869188337275,0.7846548242478825,0.888888888888889,0.6386410942610763
