times,population,R0,R1,R2,R3,R4,R5
63.0,0.6435476925945779,0.011475617596874321,0.12349444105221147,1.0,1.0,0.7365071957075683,0.6225986617420025
64.0,0.6373373409169459,0.011475617596874321,0.12349444105221147,1.0,1.0,0.7327107668637148,0.6149527132644691
65.0,0.6334416358991161,0.011475617596874321,0.12349444105221147,1.0,1.0,0.7251179091760078,0.611658323729124
66.0,0.6264207310677219,0.011475617596874321,0.12349444105221147,1.0,1.0,0.7251179091760078,0.6028574845387771
67.0,0.6217284409473642,0.011475617596874321,0.12349444105221147,1.0,1.0,0.7213214803321544,0.5995450807775748
68.0,0.6186002475337928,0.011475617596874321,0.12349444105221147,1.0,1.0,0.7175250514883011,0.5962326770163732
69.0,0.6138900933647538,0.0076504117312495455,0.10896568328136305,1.0,1.0,0.7137286226444476,0.5917914652695097
70.0,0.6091617999627149,0.0038252058656247723,0.10170130439593882,1.0,1.0,0.709911892042071,0.5862190409261058
71.0,0.6004594885346766,0.0038252058656247723,0.08717254662509044,1.0,1.0,0.709911892042071,0.5761311415602647
72.0,0.5988751627074085,0.0038252058656247723,0.08717254662509044,1.0,1.0,0.709911892042071,0.5738850162520376
73.0,0.5925041503381805,0.0038252058656247723,0.07990816773966625,1.0,1.0,0.6945624457276484,0.5704959315103918
74.0,0.5893100578835272,0.0038252058656247723,0.07990816773966625,1.0,1.0,0.6868877225704365,0.5682275580252608
75.0,0.585301145925136,0.0038252058656247723,0.07990816773966625,1.0,1.0,0.6830070009739933,0.5636817375610592
76.0,0.5788868867917096,0.0038252058656247723,0.07990816773966625,1.0,1.0,0.6791262793775507,0.5557265517487054
77.0,0.5724458644073788,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6674841145882208,0.5500092003932662
78.0,0.5684088695949148,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6674841145882208,0.5454257903899892
79.0,0.5659832271926603,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6635806987134357,0.5431292607462416
80.0,0.562735116850091,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6596541857032969,0.5396698387032721
81.0,0.5578132353616063,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6557041606392054,0.5338292560333237
82.0,0.5545174407656737,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6557041606392054,0.5291362515846793
83.0,0.5528621648230894,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6517059645377467,0.5279577744096574
84.0,0.5470513012288526,0.0038252058656247723,0.07264378885424205,1.0,1.0,0.6476830882134399,0.5220522064632404
85.0,0.5412316065349283,0.0038252058656247723,0.06537940996881784,1.0,1.0,0.6355390303094379,0.5173277521061073
86.0,0.5395637125240349,0.0038252058656247723,0.06537940996881784,1.0,1.0,0.6314650621664287,0.5161439357397317
87.0,0.5353745532653076,0.0038252058656247723,0.06537940996881784,1.0,1.0,0.6273646396848283,0.5113868487743883
88.0,0.5311656338213977,0.0038252058656247723,0.06537940996881784,1.0,1.0,0.6191098417942382,0.5078023615166243
89.0,0.528640282155052,0.0038252058656247723,0.06537940996881784,1.0,1.0,0.6149824428489434,0.505412703344781
90.0,0.5261028088007079,0.0038252058656247723,0.06537940996881784,1.0,1.0,0.6149824428489434,0.501802612606604
91.0,0.5226810019141995,0.0038252058656247723,0.05085065219796943,1.0,1.0,0.6149824428489434,0.4969307425812969
92.0,0.5192423111121324,0.0038252058656247723,0.05085065219796943,1.0,1.0,0.6108550439036483,0.49324977411773197
93.0,0.5123420810641308,0.0038252058656247723,0.05085065219796943,1.0,1.0,0.6067276449583534,0.48461790307067176
94.0,0.5071229766729852,0.0038252058656247723,0.05085065219796943,1.0,1.0,0.598358987786514,0.4796601751620204
95.0,0.5053742767534233,0.0038252058656247723,0.043586273312545235,1.0,1.0,0.598358987786514,0.47716843399234726
96.0,0.5010025269545183,0.0038252058656247723,0.043586273312545235,1.0,1.0,0.598358987786514,0.4721849516530017
97.0,0.49398322710226583,0.0038252058656247723,0.043586273312545235,1.0,1.0,0.5941746592005945,0.4646700717858451
98.0,0.4886905496690275,0.0038252058656247723,0.043586273312545235,1.0,0.9762845849802373,0.5815326451750501,0.46215153481139626
99.0,0.4824595226240674,0.0,0.043586273312545235,1.0,0.952079182046843,0.5772878813416558,0.4557858111914047
100.0,0.4788857483824074,0.0,0.043586273312545235,1.0,0.9358043242340764,0.5730431175082611,0.45194491952406135
101.0,0.47619033141215006,0.0,0.043586273312545235,1.0,0.9316818382242348,0.5687983536748663,0.45065364832542126
102.0,0.47256221460139086,0.0,0.03632189442712102,1.0,0.9190345734519603,0.5687983536748663,0.44674624675034497
103.0,0.4662008001740644,0.0,0.03632189442712102,1.0,0.8893882968889935,0.5644892752379355,0.43890859329858467
104.0,0.46344221555764975,0.0,0.02905751554169682,1.0,0.8806688037822392,0.5557375035288202,0.4375865794633481
105.0,0.46159214683286887,0.0,0.02905751554169682,1.0,0.871817861030659,0.5557375035288202,0.4362605595255805
106.0,0.4578845793884284,0.0,0.02905751554169682,1.0,0.8540256597851357,0.5467739954073877,0.4336085196500451
107.0,0.45043930167479573,0.0,0.02905751554169682,1.0,0.8315513003171054,0.5286988220054906,0.4282881697156888
108.0,0.4476299089408575,0.0,0.02905751554169682,1.0,0.817844410751439,0.5241800286550161,0.42560297742907
109.0,0.44481462649468867,0.0,0.02905751554169682,1.0,0.8086551477092877,0.5241800286550161,0.4229177851424514
110.0,0.4382177994068437,0.0,0.02905751554169682,1.0,0.7854179308210897,0.5103858173746206,0.41753029743363057
111.0,0.4344400597567848,0.0,0.02905751554169682,1.0,0.7760677173589343,0.5011896765210239,0.4148365535792197
112.0,0.4325346208982024,0.0,0.02905751554169682,1.0,0.7664866344285772,0.5011896765210239,0.41212520355582627
113.0,0.4296574504709414,0.0,0.02905751554169682,1.0,0.7518403930063756,0.5011896765210239,0.4080312445801063
114.0,0.42582122323459376,0.0,0.02905751554169682,1.0,0.7323120711101058,0.4917332675300612,0.40530193859629277
115.0,0.4219501212051885,0.0,0.02905751554169682,1.0,0.7122487266961304,0.4917332675300612,0.40119414867808734
116.0,0.4171112436684316,0.0,0.02905751554169682,1.0,0.687169546178661,0.48199597510372316,0.39708635875988146
117.0,0.4141875667268307,0.0,0.02905751554169682,1.0,0.6717851533537655,0.4770776488271544,0.3943288146018266
118.0,0.41222923307800413,0.0,0.02905751554169682,1.0,0.6613698796583584,0.4770776488271544,0.39157127044377205
119.0,0.41124773490400884,0.0,0.02905751554169682,1.0,0.6561209123594828,0.4770776488271544,0.3901876263785998
120.0,0.40928004239250637,0.0,0.02905751554169682,1.0,0.645538316998846,0.4770776488271544,0.38742033824825484
121.0,0.4053446573695016,0.0,0.02905751554169682,1.0,0.6243731262775725,0.4770776488271544,0.38188576198756546
122.0,0.40041345715819393,0.0,0.02905751554169682,1.0,0.6083635589371219,0.4770776488271544,0.37494238449688244
123.0,0.39941740378217855,0.0,0.02905751554169682,1.0,0.6083635589371219,0.4770776488271544,0.37494238449688244
124.0,0.395433190278117,0.0,0.02905751554169682,1.0,0.5862412477030444,0.4770776488271544,0.36936703305454954
125.0,0.39443462161579856,0.0,0.02905751554169682,1.0,0.5806579977249202,0.4770776488271544,0.3679731951939663
126.0,0.39042001986907277,0.0,0.02905751554169682,1.0,0.5578870958533552,0.47189202220946774,0.36377578232103125
127.0,0.3894137827044617,0.0,0.02905751554169682,1.0,0.5578870958533552,0.46664877751825135,0.36377578232103125
128.0,0.3863872507145305,0.0,0.02905751554169682,1.0,0.5462644480230769,0.46664877751825135,0.3595621632207877
129.0,0.38234131091647267,0.0,0.02905751554169682,1.0,0.5227692029468153,0.46664877751825135,0.35534854412054423
130.0,0.3802967049757426,0.0,0.02905751554169682,1.0,0.5104687511127727,0.46664877751825135,0.3539214415337149
131.0,0.3802967049757426,0.0,0.02905751554169682,1.0,0.5104687511127727,0.46664877751825135,0.3539214415337149
132.0,0.3802967049757426,0.0,0.02905751554169682,1.0,0.5104687511127727,0.46664877751825135,0.3539214415337149
133.0,0.3761630451390496,0.0,0.02905751554169682,1.0,0.4910838618300091,0.45604312348374526,0.35103228690894966
134.0,0.373045671836792,0.0,0.02905751554169682,1.0,0.4778113250237925,0.45067791026628923,0.34813119362871026
135.0,0.36782094253935793,0.0,0.02905751554169682,1.0,0.44368194466494987,0.45067791026628923,0.34232900706823194
136.0,0.361533405060053,0.0,0.02905751554169682,1.0,0.40208676235261087,0.44524805592573147,0.3350454111731632
137.0,0.3573295282570293,0.0,0.02905751554169682,1.0,0.37387014745067326,0.44524805592573147,0.3321319728151358
138.0,0.3552213894472534,0.0,0.02905751554169682,1.0,0.359490526394878,0.44524805592573147,0.3292056999268966
139.0,0.3499195776644586,0.0,0.021793136656272617,1.0,0.337022368495198,0.43968245522666005,0.32332702671391655
140.0,0.34458543776103673,0.0,0.021793136656272617,1.0,0.2978337209957564,0.4229856531294451,0.3203607237165413
141.0,0.34243848799305515,0.0,0.021793136656272617,1.0,0.2817346009419317,0.41742005243037333,0.3203607237165413
142.0,0.34243848799305515,0.0,0.021793136656272617,1.0,0.2817346009419317,0.41742005243037333,0.3203607237165413
143.0,0.3413616374018819,0.0,0.021793136656272617,1.0,0.2734482891495219,0.41742005243037333,0.31885668276012546
144.0,0.3381208623632563,0.0,0.021793136656272617,1.0,0.24781251204175422,0.40628885103223006,0.3173455136475181
145.0,0.33375801252631093,0.0,0.021793136656272617,1.0,0.2096875101891767,0.3948440946651251,0.3143231754223037
146.0,0.33046434792901164,0.0,0.021793136656272617,1.0,0.17823438366080022,0.3948440946651251,0.30976776708285003
147.0,0.3260285848695617,0.0,0.021793136656272617,1.0,0.1425875069286402,0.383057703779599,0.3067158678997678
148.0,0.32490821172567996,0.0,0.021793136656272617,1.0,0.12674445060323566,0.383057703779599,0.3051745821314273
149.0,0.3226440430028529,0.0,0.021793136656272617,1.0,0.10139556048258855,0.383057703779599,0.302076363023494
150.0,0.3215079724288991,0.0,0.021793136656272617,1.0,0.06759704032172568,0.383057703779599,0.3005272534695274
151.0,0.3180755029723629,0.0,0.021793136656272617,0.9888475836431228,0.06759704032172568,0.37707242715804284,0.29741298141284833
152.0,0.31578719000133865,0.0,0.021793136656272617,0.9814126394052043,0.06759704032172568,0.37707242715804284,0.29429870935616936
153.0,0.3134905558922379,0.0,0.021793136656272617,0.9739494254173322,0.06759704032172568,0.37707242715804284,0.2911678720225932
154.0,0.3123380170838104,0.0,0.021793136656272617,0.9702034660888037,0.06759704032172568,0.37707242715804284,0.2895939916332821
155.0,0.30886759467176805,0.0,0.021793136656272617,0.9589220304366081,0.06759704032172568,0.37707242715804284,0.28487235046534815
156.0,0.306545281929875,0.0,0.021793136656272617,0.951371463267816,0.06759704032172568,0.37707242715804284,0.28170710212684424
157.0,0.30420524160979967,0.0,0.021793136656272617,0.9437604915616741,0.06759704032172568,0.3709906138167841,0.28012447795759227
158.0,0.29718512064957353,0.0,0.021793136656272617,0.928538548149389,0.06759704032172568,0.3709906138167841,0.2722113571113326
159.0,0.29718512064957353,0.0,0.021793136656272617,0.928538548149389,0.06759704032172568,0.3709906138167841,0.2722113571113326
160.0,0.29718512064957353,0.0,0.021793136656272617,0.928538548149389,0.06759704032172568,0.3709906138167841,0.2722113571113326
161.0,0.29596213661397874,0.0,0.021793136656272617,0.9245534041659155,0.06759704032172568,0.3709906138167841,0.270531040092127
162.0,0.2947391525783836,0.0,0.021793136656272617,0.9245534041659155,0.06759704032172568,0.3709906138167841,0.2688507230729211
163.0,0.2935161685427887,0.0,0.021793136656272617,0.9205682601824415,0.06759704032172568,0.3648074369198379,0.2688507230729211
164.0,0.29226716357026633,0.0,0.021793136656272617,0.9164949492966782,0.06759704032172568,0.35862426002289133,0.2688507230729211
165.0,0.2897476190567296,0.0,0.021793136656272617,0.9124034539873184,0.06759704032172568,0.3462579062289987,0.2688507230729211
166.0,0.2872059732755302,0.0,0.021793136656272617,0.9041464091548544,0.06759704032172568,0.3462579062289987,0.26533633453602024
167.0,0.2846530312908589,0.0,0.021793136656272617,0.895851487969948,0.06759704032172568,0.3462579062289987,0.26179851674220656
168.0,0.2833532457598503,0.0,0.021793136656272617,0.8916257734040522,0.06759704032172568,0.3462579062289987,0.2599804714870523
169.0,0.28071740161324726,0.0,0.021793136656272617,0.8830524486597827,0.06759704032172568,0.3462579062289987,0.25629280522482445
170.0,0.2793932629263924,0.0,0.021793136656272617,0.8787448757394906,0.06759704032172568,0.3462579062289987,0.2544489720937108
171.0,0.27540193059887247,0.0,0.021793136656272617,0.8700872907568357,0.06759704032172568,0.3462579062289987,0.2489174727003692
172.0,0.272728125447427,0.0,0.021793136656272617,0.8657368543030516,0.06759704032172568,0.3462579062289987,0.24522980643814143
173.0,0.26869766053933686,0.0,0.021793136656272617,0.852619629237854,0.06759704032172568,0.33972473818694215,0.24151420331029083
174.0,0.2673474210391392,0.0,0.021793136656272617,0.8482246826953908,0.06759704032172568,0.33972473818694215,0.23965640174636554
175.0,0.26463323402351346,0.0,0.021793136656272617,0.8438068458063523,0.06759704032172568,0.33306346881072757,0.2377840861077221
176.0,0.26186220539499505,0.0,0.021793136656272617,0.8347821736586902,0.06759704032172568,0.33306346881072757,0.23403945483043526
177.0,0.26186220539499505,0.0,0.021793136656272617,0.8347821736586902,0.06759704032172568,0.33306346881072757,0.23403945483043526
178.0,0.2604467340144817,0.0,0.021793136656272617,0.830170117450631,0.06759704032172568,0.32582295861919,0.23403945483043526
179.0,0.2561771154240803,0.0,0.021793136656272617,0.8208944736802326,0.06759704032172568,0.32582295861919,0.2282843862690311
180.0,0.25473791814641683,0.0,0.021793136656272617,0.8162036481163453,0.06759704032172568,0.32582295861919,0.2263497728260732
181.0,0.25473791814641683,0.0,0.021793136656272617,0.8162036481163453,0.06759704032172568,0.32582295861919,0.2263497728260732
182.0,0.2532822728998658,0.0,0.021793136656272617,0.8114582780691578,0.06759704032172568,0.32582295861919,0.2244151593831152
183.0,0.25181821351894157,0.0,0.021793136656272617,0.8066849940805155,0.06759704032172568,0.32582295861919,0.2224637232145664
184.0,0.25034559238725185,0.0,0.021793136656272617,0.8018832976871795,0.06759704032172568,0.32582295861919,0.22049501769939311
185.0,0.24884651698373536,0.0,0.021793136656272617,0.7969937653842086,0.06759704032172568,0.32582295861919,0.21849051753848941
186.0,0.24884651698373536,0.0,0.021793136656272617,0.7969937653842086,0.06759704032172568,0.32582295861919,0.21849051753848941
187.0,0.2472814445498754,0.0,0.021793136656272617,0.7918848309907203,0.06759704032172568,0.31787605718945355,0.21849051753848941
188.0,0.2472814445498754,0.0,0.021793136656272617,0.7918848309907203,0.06759704032172568,0.31787605718945355,0.21849051753848941
189.0,0.24409071623310274,0.0,0.021793136656272617,0.7814652937408421,0.06759704032172568,0.31787605718945355,0.21424798321735372
190.0,0.24409071623310274,0.0,0.021793136656272617,0.7814652937408421,0.06759704032172568,0.31787605718945355,0.21424798321735372
191.0,0.23920890190844069,0.0,0.021793136656272617,0.7708331128736198,0.06759704032172568,0.3099291557597172,0.2099197411321547
192.0,0.2375243321766911,0.0,0.021793136656272617,0.7653271620673798,0.06759704032172568,0.3099291557597172,0.20763800481550074
193.0,0.23581552403153522,0.0,0.021793136656272617,0.7597408324172531,0.06759704032172568,0.3099291557597172,0.20533091587310626
194.0,0.23581552403153522,0.0,0.021793136656272617,0.7597408324172531,0.06759704032172568,0.3099291557597172,0.20533091587310626
195.0,0.23581552403153522,0.0,0.021793136656272617,0.7597408324172531,0.06759704032172568,0.3099291557597172,0.20533091587310626
196.0,0.2321875928925885,0.0,0.021793136656272617,0.7478698819107337,0.06759704032172568,0.3099291557597172,0.20038318296050128
198.0,0.2321875928925885,0.0,0.021793136656272617,0.7478698819107337,0.06759704032172568,0.3099291557597172,0.20038318296050128
199.0,0.2321875928925885,0.0,0.021793136656272617,0.7478698819107337,0.06759704032172568,0.3099291557597172,0.20038318296050128
200.0,0.2321875928925885,0.0,0.021793136656272617,0.7478698819107337,0.06759704032172568,0.3099291557597172,0.20038318296050128
201.0,0.22828528040699878,0.0,0.021793136656272617,0.735085781365251,0.06759704032172568,0.30107403702372537,0.19763820785145336
202.0,0.22630019101215532,0.0,0.021793136656272617,0.7285805974593633,0.06759704032172568,0.30107403702372537,0.19481480488214686
203.0,0.22630019101215532,0.0,0.021793136656272617,0.7285805974593633,0.06759704032172568,0.30107403702372537,0.19481480488214686
205.0,0.22630019101215532,0.0,0.021793136656272617,0.7285805974593633,0.06759704032172568,0.30107403702372537,0.19481480488214686
206.0,0.22426145055258648,0.0,0.021793136656272617,0.7218963717945989,0.06759704032172568,0.30107403702372537,0.19186306541423556
207.0,0.22426145055258648,0.0,0.021793136656272617,0.7218963717945989,0.06759704032172568,0.30107403702372537,0.19186306541423556
208.0,0.2221457764907696,0.0,0.021793136656272617,0.7149550605273434,0.06759704032172568,0.30107403702372537,0.1887684998430382
209.0,0.2221457764907696,0.0,0.021793136656272617,0.7149550605273434,0.06759704032172568,0.30107403702372537,0.1887684998430382
210.0,0.2221457764907696,0.0,0.021793136656272617,0.7149550605273434,0.06759704032172568,0.30107403702372537,0.1887684998430382
211.0,0.2221457764907696,0.0,0.021793136656272617,0.7149550605273434,0.06759704032172568,0.30107403702372537,0.1887684998430382
212.0,0.2198789828531086,0.0,0.021793136656272617,0.7075076119801835,0.06759704032172568,0.30107403702372537,0.1887684998430382
213.0,0.21761218921544767,0.0,0.021793136656272617,0.7000601634330237,0.06759704032172568,0.30107403702372537,0.18545677177561654
214.0,0.21522084647681644,0.0,0.021793136656272617,0.6921943189000688,0.06759704032172568,0.30107403702372537,0.18189029539531618
215.0,0.2128295037381851,0.0,0.021793136656272617,0.6843284743671132,0.06759704032172568,0.2906921736780796,0.18189029539531618
216.0,0.21038318760326336,0.0,0.021793136656272617,0.6762775511392645,0.06759704032172568,0.2906921736780796,0.17825248948740985
217.0,0.21038318760326336,0.0,0.021793136656272617,0.6762775511392645,0.06759704032172568,0.2906921736780796,0.17825248948740985
220.0,0.20784845040322403,0.0,0.021793136656272617,0.6679284455696435,0.06759704032172568,0.2906921736780796,0.17825248948740985
222.0,0.2025864643170665,0.0,0.021793136656272617,0.6505796547756263,0.06759704032172568,0.27951170545969184,0.1742913230543563
223.0,0.19988531145950578,0.0,0.021793136656272617,0.6416676047102069,0.06759704032172568,0.27951170545969184,0.1701415296483002
224.0,0.19988531145950578,0.0,0.021793136656272617,0.6416676047102069,0.06759704032172568,0.27951170545969184,0.1701415296483002
225.0,0.19988531145950578,0.0,0.021793136656272617,0.6416676047102069,0.06759704032172568,0.27951170545969184,0.1701415296483002
226.0,0.19988531145950578,0.0,0.021793136656272617,0.6416676047102069,0.06759704032172568,0.27951170545969184,0.1701415296483002
227.0,0.19988531145950578,0.0,0.021793136656272617,0.6416676047102069,0.06759704032172568,0.27951170545969184,0.1701415296483002
228.0,0.19363889547639632,0.0,0.021793136656272617,0.6209686497195549,0.06759704032172568,0.27951170545969184,0.1701415296483002
229.0,0.19363889547639632,0.0,0.021793136656272617,0.6209686497195549,0.06759704032172568,0.27951170545969184,0.1701415296483002
232.0,0.19363889547639632,0.0,0.021793136656272617,0.6209686497195549,0.06759704032172568,0.27951170545969184,0.1701415296483002
233.0,0.1903002938302516,0.0,0.021793136656272617,0.6098799238317055,0.06759704032172568,0.26553612018670725,0.1701415296483002
235.0,0.1869616921841069,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
236.0,0.1869616921841069,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
240.0,0.1869616921841069,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
242.0,0.1869616921841069,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
243.0,0.1869616921841069,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
244.0,0.1869616921841069,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
247.0,0.18306665693027127,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
249.0,0.18306665693027127,0.0,0.021793136656272617,0.5987911979438563,0.06759704032172568,0.25156053491372266,0.1701415296483002
250.0,0.17908694699700448,0.0,0.021793136656272617,0.5854847268784372,0.06759704032172568,0.25156053491372266,0.1642745803500829
252.0,0.17492213427614392,0.0,0.021793136656272617,0.5715446143337126,0.06759704032172568,0.22869139537611152,0.1642745803500829
254.0,0.17492213427614392,0.0,0.021793136656272617,0.5715446143337126,0.06759704032172568,0.22869139537611152,0.1642745803500829
255.0,0.17043695134598638,0.0,0.021793136656272617,0.5565039665880885,0.06759704032172568,0.22869139537611152,0.15770359713607965
256.0,0.16595176841582887,0.0,0.021793136656272617,0.5414633188424646,0.06759704032172568,0.22869139537611152,0.15770359713607965
